year,industry_code,value
2011.0,6230,39200.0
2011.0,6241  6244,55600.0
2011.0,"5111  5191, 7111  7139",107600.0
2011.0,"5111  5112, 5161",14400.0
2011.0,5121  5122,10400.0
2011.0,"5151  5152, 5171  5179",20900.0
2011.0,5181  5191,4000.0
2011.0,7111  7115,19300.0
2011.0,7121,4000.0
2011.0,7131  7139,34600.0
2011.0,7211  7225,183000.0
2011.0,7211  7213,38800.0
2011.0,7221  7224,144200.0
2011.0,8111  8141,97400.0
2011.0,8111  8114,33600.0
2011.0,8121  8129,33000.0
2011.0,8131  8139,18100.0
2011.0,8141,12600.0
2011.0,9110  9191,105700.0
2011.0,"9110, 9111",42600.0
2011.0,9120,25100.0
2011.0,"9130, 9141, 9191",38000.0
2012.0,0,2262500.0
2012.0,"11,21,22,23,31,32,33",441400.0
2012.0,"1100  1129, 1151  1152",23800.0
2012.0,1111  1119,11100.0
2012.0,1121  1129,9700.0
2012.0,1100,
2012.0,1151  1152,1800.0
2012.0,"1131  1142, 1153, 2100  2131",43100.0
2012.0,"1131  1133, 1153",16200.0
2012.0,1141  1142,1800.0
2012.0,2100  2131,25100.0
2012.0,2111,3300.0
2012.0,"2121  2123, 2100",13600.0
2012.0,2131,8200.0
2012.0,2211  2213,11100.0
2012.0,2361  2389,198600.0
2012.0,23612362,53300.0
2012.0,2361,42200.0
2012.0,2362,11100.0
2012.0,23712379,24900.0
2012.0,2371,8000.0
2012.0,2372,4000.0
2012.0,2373,9900.0
2012.0,2379,3000.0
2012.0,2381  2389,120400.0
2012.0,2381,30300.0
2012.0,2382,44100.0
2012.0,2383,31600.0
2012.0,2389,14500.0
2012.0,3111  3399,164800.0
2012.0,3111  3119,24600.0
2012.0,3121  3122,4400.0
2012.0,"3131  3133, 3141  3149",
2012.0,"3151  3159, 3161  3169",3600.0
2012.0,3211  3219,29200.0
2012.0,3221  3222,11400.0
2012.0,3231,7900.0
2012.0,3241,
2012.0,3251  3259,6500.0
2012.0,3261  3262,4500.0
2012.0,3271  3279,5800.0
2012.0,3311  3315,5500.0
2012.0,3321  3329,13800.0
2012.0,3331  3339,9700.0
2012.0,3341  3346,7000.0
2012.0,3351  3359,3900.0
2012.0,3361  3369,10900.0
2012.0,3361  3363,3600.0
2012.0,3364  3369,7300.0
2012.0,3371  3379,3900.0
2012.0,3391  3399,9900.0
2012.0,"3211  3219, 3271  3279, 3311  3399",99600.0
2012.0,"3111  3169, 3221  3262",65100.0
2012.0,41 & over,1821000.0
2012.0,4111  4543,346900.0
2012.0,4111  4191,81500.0
2012.0,4111,
2012.0,4121,
2012.0,4131  4133,9800.0
2012.0,4141  4145,10700.0
2012.0,4151  4153,6600.0
2012.0,4161  4163,15500.0
2012.0,4171  4179,21000.0
2012.0,"4181  4189, 4191",15800.0
2012.0,4411  4543,265400.0
2012.0,4411  4413,28300.0
2012.0,4421  4422,9200.0
2012.0,4431,14400.0
2012.0,4441  4442,19100.0
2012.0,4451  4453,65900.0
2012.0,4461,22400.0
2012.0,4471,10300.0
2012.0,4481  4483,26000.0
2012.0,4511  4513,13800.0
2012.0,4521  4529,30100.0
2012.0,4531  4539,20100.0
2012.0,4541  4543,5800.0
2012.0,4811  4931,129300.0
2012.0,4811  4922,118700.0
2012.0,4811  4812,10600.0
2012.0,4821,8000.0
2012.0,4831  4832,4900.0
2012.0,4841  4842,32000.0
2012.0,4851  4859,20900.0
2012.0,4861  4869,
2012.0,"4871  4879 , 4881  4889",23100.0
2012.0,4911,9400.0
2012.0,4921  4922,9600.0
2012.0,4931,10600.0
2012.0,5211  5331,136500.0
2012.0,"5211, 5221  5223",43500.0
2012.0,5231  5239,18100.0
2012.0,"5241  5242, 5261  5269",25800.0
2012.0,5311  5313,43000.0
2012.0,"5321  5324, 5331",6100.0
2012.0,5411  5419,170200.0
2012.0,5411,18400.0
2012.0,5412,19500.0
2012.0,5413  5414,47400.0
2012.0,5415,40500.0
2012.0,5416  5417,27400.0
2012.0,5418,7200.0
2012.0,5419,9800.0
2012.0,5511  5629,96800.0
2012.0,5613,4300.0
2012.0,5614,9700.0
2012.0,5615,10900.0
2012.0,5616,14400.0
2012.0,5617,47800.0
2012.0,"5511, 5611  5612, 5619",4400.0
2012.0,5621  5629,5300.0
2012.0,6111  6117,164500.0
2012.0,6111,90000.0
2012.0,6112,13200.0
2012.0,6113,36400.0
2012.0,6114  6117,24900.0
2012.0,6211  6244,275200.0
2012.0,6211  6219,75700.0
2012.0,6220,100300.0
2012.0,6230,42100.0
2012.0,6241  6244,57100.0
2012.0,"5111  5191, 7111  7139",108900.0
2012.0,"5111  5112, 5161",13000.0
2012.0,5121  5122,8300.0
2012.0,"5151  5152, 5171  5179",21200.0
2012.0,5181  5191,4800.0
2012.0,7111  7115,17400.0
2012.0,7121,3100.0
2012.0,7131  7139,41100.0
2012.0,7211  7225,182700.0
2012.0,7211  7213,42700.0
2012.0,7221  7224,140000.0
2012.0,8111  8141,109500.0
2012.0,8111  8114,38900.0
2012.0,8121  8129,32300.0
2012.0,8131  8139,24200.0
2012.0,8141,14100.0
2012.0,9110  9191,100500.0
2012.0,"9110, 9111",42300.0
2012.0,9120,27300.0
2012.0,"9130, 9141, 9191",30900.0
2013.0,0,2265600.0
2013.0,"11,21,22,23,31,32,33",442100.0
2013.0,"1100  1129, 1151  1152",28000.0
2013.0,1111  1119,14000.0
2013.0,1121  1129,10300.0
2013.0,1100,1600.0
2013.0,1151  1152,2000.0
2013.0,"1131  1142, 1153, 2100  2131",46800.0
2013.0,"1131  1133, 1153",17600.0
2013.0,1141  1142,1600.0
2013.0,2100  2131,27600.0
2013.0,2111,4200.0
2013.0,"2121  2123, 2100",13800.0
2013.0,2131,9600.0
2013.0,2211  2213,11200.0
2013.0,2361  2389,204400.0
2013.0,23612362,63300.0
2013.0,2361,50700.0
2013.0,2362,12600.0
2013.0,23712379,21900.0
2013.0,2371,6200.0
2013.0,2372,2400.0
2013.0,2373,11400.0
2013.0,2379,2000.0
2013.0,2381  2389,119200.0
2013.0,2381,27200.0
2013.0,2382,46400.0
2013.0,2383,31000.0
2013.0,2389,14600.0
2013.0,3111  3399,151700.0
2013.0,3111  3119,21900.0
2013.0,3121  3122,4800.0
2013.0,"3131  3133, 3141  3149",
2013.0,"3151  3159, 3161  3169",3100.0
2013.0,3211  3219,30200.0
2013.0,3221  3222,10500.0
2013.0,3231,6500.0
2013.0,3241,
2013.0,3251  3259,6500.0
2013.0,3261  3262,6400.0
2013.0,3271  3279,4600.0
2013.0,3311  3315,5000.0
2013.0,3321  3329,11100.0
2013.0,3331  3339,9400.0
2013.0,3341  3346,6200.0
2013.0,3351  3359,2900.0
2013.0,3361  3369,8500.0
2013.0,3361  3363,4000.0
2013.0,3364  3369,4500.0
2013.0,3371  3379,3100.0
2013.0,3391  3399,9800.0
2013.0,"3211  3219, 3271  3279, 3311  3399",90900.0
2013.0,"3111  3169, 3221  3262",60800.0
2013.0,41 & over,1823500.0
2013.0,4111  4543,360500.0
2013.0,4111  4191,82000.0
2013.0,4111,
2013.0,4121,
2013.0,4131  4133,14600.0
2013.0,4141  4145,8800.0
2013.0,4151  4153,5500.0
2013.0,4161  4163,16200.0
2013.0,4171  4179,19200.0
2013.0,"4181  4189, 4191",16100.0
2013.0,4411  4543,278500.0
2013.0,4411  4413,33100.0
2013.0,4421  4422,10400.0
2013.0,4431,14400.0
2013.0,4441  4442,17400.0
2013.0,4451  4453,70700.0
2013.0,4461,27700.0
2013.0,4471,7700.0
2013.0,4481  4483,29300.0
2013.0,4511  4513,12200.0
2013.0,4521  4529,26800.0
2013.0,4531  4539,21200.0
2013.0,4541  4543,7600.0
2013.0,4811  4931,127300.0
2013.0,4811  4922,118000.0
2013.0,4811  4812,11900.0
2013.0,4821,6800.0
2013.0,4831  4832,7500.0
2013.0,4841  4842,36100.0
2013.0,4851  4859,18200.0
2013.0,4861  4869,
2013.0,"4871  4879 , 4881  4889",22900.0
2013.0,4911,6700.0
2013.0,4921  4922,7500.0
2013.0,4931,9300.0
2013.0,5211  5331,139600.0
2013.0,"5211, 5221  5223",43600.0
2013.0,5231  5239,15700.0
2013.0,"5241  5242, 5261  5269",28700.0
2013.0,5311  5313,43700.0
2013.0,"5321  5324, 5331",8000.0
2013.0,5411  5419,178300.0
2013.0,5411,23500.0
2013.0,5412,24400.0
2013.0,5413  5414,54100.0
2013.0,5415,39700.0
2013.0,5416  5417,21100.0
2013.0,5418,6200.0
2013.0,5419,9300.0
2013.0,5511  5629,98800.0
2013.0,5613,6900.0
2013.0,5614,8500.0
2013.0,5615,9000.0
2013.0,5616,15700.0
2013.0,5617,50400.0
2013.0,"5511, 5611  5612, 5619",3300.0
2013.0,5621  5629,5100.0
2013.0,6111  6117,166700.0
2013.0,6111,91100.0
2013.0,6112,13200.0
2013.0,6113,38400.0
2013.0,6114  6117,23900.0
2013.0,6211  6244,267200.0
2013.0,6211  6219,73300.0
2013.0,6220,104100.0
2013.0,6230,38800.0
2013.0,6241  6244,51100.0
2013.0,"5111  5191, 7111  7139",107400.0
2013.0,"5111  5112, 5161",13300.0
2013.0,5121  5122,11200.0
2013.0,"5151  5152, 5171  5179",17700.0
2013.0,5181  5191,7500.0
2013.0,7111  7115,18700.0
2013.0,7121,2800.0
2013.0,7131  7139,36200.0
2013.0,7211  7225,179500.0
2013.0,7211  7213,37900.0
2013.0,7221  7224,141600.0
2013.0,8111  8141,99400.0
2013.0,8111  8114,34500.0
2013.0,8121  8129,32500.0
2013.0,8131  8139,20500.0
2013.0,8141,11900.0
2013.0,9110  9191,98700.0
2013.0,"9110, 9111",34700.0
2013.0,9120,28300.0
2013.0,"9130, 9141, 9191",35700.0
2014.0,0,2278400.0
2014.0,"11,21,22,23,31,32,33",449900.0
2014.0,"1100  1129, 1151  1152",24300.0
2014.0,1111  1119,12400.0
2014.0,1121  1129,8000.0
2014.0,1100,1700.0
2014.0,1151  1152,2200.0
2014.0,"1131  1142, 1153, 2100  2131",50000.0
2014.0,"1131  1133, 1153",19200.0
2014.0,1141  1142,2000.0
2014.0,2100  2131,28700.0
2014.0,2111,6200.0
2014.0,"2121  2123, 2100",13200.0
2014.0,2131,9400.0
2014.0,2211  2213,13700.0
2014.0,2361  2389,200500.0
2014.0,23612362,69400.0
2014.0,2361,58800.0
2014.0,2362,10600.0
2014.0,23712379,21500.0
2014.0,2371,7300.0
2014.0,2372,
2014.0,2373,10500.0
2014.0,2379,2300.0
2014.0,2381  2389,109700.0
2014.0,2381,25500.0
2014.0,2382,43300.0
2014.0,2383,30000.0
2014.0,2389,11000.0
2014.0,3111  3399,161400.0
2014.0,3111  3119,21900.0
2014.0,3121  3122,6200.0
2014.0,"3131  3133, 3141  3149",2600.0
2014.0,"3151  3159, 3161  3169",4200.0
2014.0,3211  3219,33700.0
2014.0,3221  3222,12200.0
2014.0,3231,5500.0
2014.0,3241,
2014.0,3251  3259,7100.0
2014.0,3261  3262,4300.0
2014.0,3271  3279,5100.0
2014.0,3311  3315,2300.0
2014.0,3321  3329,12300.0
2014.0,3331  3339,8600.0
2014.0,3341  3346,8000.0
2014.0,3351  3359,3800.0
2014.0,3361  3369,9600.0
2014.0,3361  3363,4200.0
2014.0,3364  3369,5400.0
2014.0,3371  3379,3200.0
2014.0,3391  3399,10000.0
2014.0,"3211  3219, 3271  3279, 3311  3399",96500.0
2014.0,"3111  3169, 3221  3262",64900.0
2014.0,41 & over,1828500.0
2014.0,4111  4543,358000.0
2014.0,4111  4191,80500.0
2014.0,4111,
2014.0,4121,
2014.0,4131  4133,13000.0
2014.0,4141  4145,10100.0
2014.0,4151  4153,5900.0
2014.0,4161  4163,14500.0
2014.0,4171  4179,21700.0
2014.0,"4181  4189, 4191",13900.0
2014.0,4411  4543,277500.0
2014.0,4411  4413,28500.0
2014.0,4421  4422,9200.0
2014.0,4431,15400.0
2014.0,4441  4442,20300.0
2014.0,4451  4453,72500.0
2014.0,4461,22700.0
2014.0,4471,7700.0
2014.0,4481  4483,32200.0
2014.0,4511  4513,11300.0
2014.0,4521  4529,28200.0
2014.0,4531  4539,21900.0
2014.0,4541  4543,7500.0
2014.0,4811  4931,133800.0
2014.0,4811  4922,124900.0
2014.0,4811  4812,13200.0
2014.0,4821,6200.0
2014.0,4831  4832,6100.0
2014.0,4841  4842,36900.0
2014.0,4851  4859,19600.0
2014.0,4861  4869,
2014.0,"4871  4879 , 4881  4889",24200.0
2014.0,4911,7400.0
2014.0,4921  4922,11200.0
2014.0,4931,8900.0
2014.0,5211  5331,137200.0
2014.0,"5211, 5221  5223",43800.0
2014.0,5231  5239,18200.0
2014.0,"5241  5242, 5261  5269",26900.0
2014.0,5311  5313,40200.0
2014.0,"5321  5324, 5331",8000.0
2014.0,5411  5419,182300.0
2014.0,5411,21400.0
2014.0,5412,25200.0
2014.0,5413  5414,45600.0
2014.0,5415,43800.0
2014.0,5416  5417,28600.0
2014.0,5418,7800.0
2014.0,5419,9900.0
2014.0,5511  5629,87900.0
2014.0,5613,6200.0
2014.0,5614,8500.0
2014.0,5615,7000.0
2014.0,5616,15900.0
2014.0,5617,39200.0
2014.0,"5511, 5611  5612, 5619",5500.0
2014.0,5621  5629,5600.0
2014.0,6111  6117,166300.0
2014.0,6111,95100.0
2014.0,6112,12800.0
2014.0,6113,31300.0
2014.0,6114  6117,27000.0
2014.0,6211  6244,269800.0
2014.0,6211  6219,70600.0
2014.0,6220,92700.0
2014.0,6230,47300.0
2014.0,6241  6244,59100.0
2014.0,"5111  5191, 7111  7139",107700.0
2014.0,"5111  5112, 5161",11600.0
2014.0,5121  5122,10600.0
2014.0,"5151  5152, 5171  5179",21400.0
2014.0,5181  5191,5800.0
2014.0,7111  7115,17200.0
2014.0,7121,3500.0
2014.0,7131  7139,37600.0
2014.0,7211  7225,185300.0
2014.0,7211  7213,39600.0
2014.0,7221  7224,145700.0
2014.0,8111  8141,102400.0
2014.0,8111  8114,33600.0
2014.0,8121  8129,34100.0
2014.0,8131  8139,24300.0
2014.0,8141,10500.0
2014.0,9110  9191,97900.0
2014.0,"9110, 9111",32100.0
2014.0,9120,29100.0
2014.0,"9130, 9141, 9191",36600.0
2015.0,0,2306200.0
2015.0,"11,21,22,23,31,32,33",459100.0
2015.0,"1100  1129, 1151  1152",22200.0
2015.0,1111  1119,12400.0
2015.0,1121  1129,6800.0
2015.0,1100,
2015.0,1151  1152,1600.0
2015.0,"1131  1142, 1153, 2100  2131",48300.0
2015.0,"1131  1133, 1153",19400.0
2015.0,1141  1142,1600.0
2015.0,2100  2131,27400.0
2015.0,2111,5100.0
2015.0,"2121  2123, 2100",14600.0
2015.0,2131,7600.0
2015.0,2211  2213,14500.0
2015.0,2361  2389,201500.0
2015.0,23612362,67000.0
2015.0,2361,57000.0
2015.0,2362,10100.0
2015.0,23712379,21200.0
2015.0,2371,7800.0
2015.0,2372,3600.0
2015.0,2373,7800.0
2015.0,2379,2000.0
2015.0,2381  2389,113200.0
2015.0,2381,25600.0
2015.0,2382,44600.0
2015.0,2383,30500.0
2015.0,2389,12600.0
2015.0,3111  3399,172500.0
2015.0,3111  3119,26600.0
2015.0,3121  3122,6400.0
2015.0,"3131  3133, 3141  3149",
2015.0,"3151  3159, 3161  3169",3300.0
2015.0,3211  3219,36000.0
2015.0,3221  3222,10100.0
2015.0,3231,8500.0
2015.0,3241,
2015.0,3251  3259,8700.0
2015.0,3261  3262,4800.0
2015.0,3271  3279,5000.0
2015.0,3311  3315,5000.0
2015.0,3321  3329,15700.0
2015.0,3331  3339,7900.0
2015.0,3341  3346,7200.0
2015.0,3351  3359,3600.0
2015.0,3361  3369,8200.0
2015.0,3361  3363,3900.0
2015.0,3364  3369,4300.0
2015.0,3371  3379,3900.0
2015.0,3391  3399,10000.0
2015.0,"3211  3219, 3271  3279, 3311  3399",102500.0
2015.0,"3111  3169, 3221  3262",70100.0
2015.0,41 & over,1847200.0
2015.0,4111  4543,352900.0
2015.0,4111  4191,84900.0
2015.0,4111,
2015.0,4121,1500.0
2015.0,4131  4133,14600.0
2015.0,4141  4145,8700.0
2015.0,4151  4153,5800.0
2015.0,4161  4163,14100.0
2015.0,4171  4179,26500.0
2015.0,"4181  4189, 4191",13300.0
2015.0,4411  4543,268000.0
2015.0,4411  4413,34500.0
2015.0,4421  4422,12400.0
2015.0,4431,12300.0
2015.0,4441  4442,17100.0
2015.0,4451  4453,63000.0
2015.0,4461,24700.0
2015.0,4471,6800.0
2015.0,4481  4483,28700.0
2015.0,4511  4513,14300.0
2015.0,4521  4529,25900.0
2015.0,4531  4539,19500.0
2015.0,4541  4543,8700.0
2015.0,4811  4931,140000.0
2015.0,4811  4922,132900.0
2015.0,4811  4812,14900.0
2015.0,4821,6000.0
2015.0,4831  4832,6300.0
2015.0,4841  4842,39900.0
2015.0,4851  4859,18600.0
2015.0,4861  4869,
2015.0,"4871  4879 , 4881  4889",29500.0
2015.0,4911,8500.0
2015.0,4921  4922,8700.0
2015.0,4931,7100.0
2015.0,5211  5331,128600.0
2015.0,"5211, 5221  5223",39200.0
2015.0,5231  5239,17600.0
2015.0,"5241  5242, 5261  5269",29000.0
2015.0,5311  5313,36300.0
2015.0,"5321  5324, 5331",6500.0
2015.0,5411  5419,188100.0
2015.0,5411,21000.0
2015.0,5412,22500.0
2015.0,5413  5414,50400.0
2015.0,5415,48000.0
2015.0,5416  5417,26900.0
2015.0,5418,8400.0
2015.0,5419,10900.0
2015.0,5511  5629,93500.0
2015.0,5613,5500.0
2015.0,5614,9100.0
2015.0,5615,9300.0
2015.0,5616,17200.0
2015.0,5617,37800.0
2015.0,"5511, 5611  5612, 5619",6900.0
2015.0,5621  5629,7700.0
2015.0,6111  6117,163400.0
2015.0,6111,91100.0
2015.0,6112,11200.0
2015.0,6113,35200.0
2015.0,6114  6117,26000.0
2015.0,6211  6244,287400.0
2015.0,6211  6219,82800.0
2015.0,6220,97100.0
2015.0,6230,47400.0
2015.0,6241  6244,60100.0
2015.0,"5111  5191, 7111  7139",114500.0
2015.0,"5111  5112, 5161",13800.0
2015.0,5121  5122,14400.0
2015.0,"5151  5152, 5171  5179",20100.0
2015.0,5181  5191,6200.0
2015.0,7111  7115,16600.0
2015.0,7121,3100.0
2015.0,7131  7139,40300.0
2015.0,7211  7225,177500.0
2015.0,7211  7213,32000.0
2015.0,7221  7224,145500.0
2015.0,8111  8141,105100.0
2015.0,8111  8114,28800.0
2015.0,8121  8129,41300.0
2015.0,8131  8139,25900.0
2015.0,8141,9100.0
2015.0,9110  9191,96100.0
2015.0,"9110, 9111",35600.0
2015.0,9120,27400.0
2015.0,"9130, 9141, 9191",33200.0
2016.0,0,2379500.0
2016.0,"11,21,22,23,31,32,33",470100.0
2016.0,"1100  1129, 1151  1152",24400.0
2016.0,1111  1119,13500.0
2016.0,1121  1129,8900.0
2016.0,1100,
2016.0,1151  1152,
2016.0,"1131  1142, 1153, 2100  2131",50800.0
2016.0,"1131  1133, 1153",19400.0
2016.0,1141  1142,1600.0
2016.0,2100  2131,29800.0
2016.0,2111,3900.0
2016.0,"2121  2123, 2100",16600.0
2016.0,2131,9300.0
2016.0,2211  2213,13500.0
2016.0,2361  2389,211300.0
2016.0,23612362,68700.0
2016.0,2361,58800.0
2016.0,2362,9900.0
2016.0,23712379,21200.0
2016.0,2371,5700.0
2016.0,2372,5500.0
2016.0,2373,8600.0
2016.0,2379,1500.0
2016.0,2381  2389,121500.0
2016.0,2381,27800.0
2016.0,2382,50100.0
2016.0,2383,28900.0
2016.0,2389,14700.0
2016.0,3111  3399,170100.0
2016.0,3111  3119,29500.0
2016.0,3121  3122,7400.0
2016.0,"3131  3133, 3141  3149",2300.0
2016.0,"3151  3159, 3161  3169",3300.0
2016.0,3211  3219,32000.0
2016.0,3221  3222,8500.0
2016.0,3231,4500.0
2016.0,3241,
2016.0,3251  3259,6100.0
2016.0,3261  3262,5100.0
2016.0,3271  3279,4400.0
2016.0,3311  3315,3100.0
2016.0,3321  3329,13800.0
2016.0,3331  3339,10200.0
2016.0,3341  3346,8100.0
2016.0,3351  3359,4000.0
2016.0,3361  3369,9100.0
2016.0,3361  3363,2900.0
2016.0,3364  3369,6200.0
2016.0,3371  3379,6900.0
2016.0,3391  3399,10900.0
2016.0,"3211  3219, 3271  3279, 3311  3399",102700.0
2016.0,"3111  3169, 3221  3262",67400.0
2016.0,41 & over,1909400.0
2016.0,4111  4543,369900.0
2016.0,4111  4191,89700.0
2016.0,4111,
2016.0,4121,
2016.0,4131  4133,15500.0
2016.0,4141  4145,9800.0
2016.0,4151  4153,6500.0
2016.0,4161  4163,15400.0
2016.0,4171  4179,23500.0
2016.0,"4181  4189, 4191",17100.0
2016.0,4411  4543,280200.0
2016.0,4411  4413,36000.0
2016.0,4421  4422,9500.0
2016.0,4431,13500.0
2016.0,4441  4442,19200.0
2016.0,4451  4453,66800.0
2016.0,4461,26300.0
2016.0,4471,9400.0
2016.0,4481  4483,30700.0
2016.0,4511  4513,12700.0
2016.0,4521  4529,28100.0
2016.0,4531  4539,20100.0
2016.0,4541  4543,8000.0
2016.0,4811  4931,137900.0
2016.0,4811  4922,130500.0
2016.0,4811  4812,16100.0
2016.0,4821,4400.0
2016.0,4831  4832,7700.0
2016.0,4841  4842,41300.0
2016.0,4851  4859,22200.0
2016.0,4861  4869,
2016.0,"4871  4879 , 4881  4889",26700.0
2016.0,4911,6400.0
2016.0,4921  4922,5500.0
2016.0,4931,7400.0
2016.0,5211  5331,135900.0
2016.0,"5211, 5221  5223",40400.0
2016.0,5231  5239,21500.0
2016.0,"5241  5242, 5261  5269",29100.0
2016.0,5311  5313,39300.0
2016.0,"5321  5324, 5331",5600.0
2016.0,5411  5419,195500.0
2016.0,5411,24700.0
2016.0,5412,26200.0
2016.0,5413  5414,55600.0
2016.0,5415,43500.0
2016.0,5416  5417,23500.0
2016.0,5418,7600.0
2016.0,5419,14400.0
2016.0,5511  5629,104700.0
2016.0,5613,7900.0
2016.0,5614,8500.0
2016.0,5615,9600.0
2016.0,5616,18700.0
2016.0,5617,49000.0
2016.0,"5511, 5611  5612, 5619",4600.0
2016.0,5621  5629,6500.0
2016.0,6111  6117,165000.0
2016.0,6111,88900.0
2016.0,6112,11400.0
2016.0,6113,36400.0
2016.0,6114  6117,28300.0
2016.0,6211  6244,291600.0
2016.0,6211  6219,81100.0
2016.0,6220,101300.0
2016.0,6230,49500.0
2016.0,6241  6244,59700.0
2016.0,"5111  5191, 7111  7139",126600.0
2016.0,"5111  5112, 5161",14300.0
2016.0,5121  5122,22300.0
2016.0,"5151  5152, 5171  5179",19500.0
2016.0,5181  5191,6200.0
2016.0,7111  7115,19800.0
2016.0,7121,3800.0
2016.0,7131  7139,40700.0
2016.0,7211  7225,174200.0
2016.0,7211  7213,30400.0
2016.0,7221  7224,143800.0
2016.0,8111  8141,104600.0
2016.0,8111  8114,31900.0
2016.0,8121  8129,36800.0
2016.0,8131  8139,26300.0
2016.0,8141,9600.0
2016.0,9110  9191,103700.0
2016.0,"9110, 9111",36900.0
2016.0,9120,31800.0
2016.0,"9130, 9141, 9191",35100.0
2017.0,0,2466800.0
2017.0,"11,21,22,23,31,32,33",491700.0
2017.0,"1100  1129, 1151  1152",26200.0
2017.0,1111  1119,12000.0
2017.0,1121  1129,10200.0
2017.0,1100,1500.0
2017.0,1151  1152,2400.0
2017.0,"1131  1142, 1153, 2100  2131",49800.0
2017.0,"1131  1133, 1153",18600.0
2017.0,1141  1142,2300.0
2017.0,2100  2131,28900.0
2017.0,2111,5000.0
2017.0,"2121  2123, 2100",16600.0
2017.0,2131,7400.0
2017.0,2211  2213,12900.0
2017.0,2361  2389,228600.0
2017.0,23612362,80300.0
2017.0,2361,64600.0
2017.0,2362,15700.0
2017.0,23712379,22000.0
2017.0,2371,5800.0
2017.0,2372,3200.0
2017.0,2373,10600.0
2017.0,2379,2500.0
2017.0,2381  2389,126200.0
2017.0,2381,26300.0
2017.0,2382,53500.0
2017.0,2383,33800.0
2017.0,2389,12600.0
2017.0,3111  3399,174200.0
2017.0,3111  3119,25400.0
2017.0,3121  3122,7200.0
2017.0,"3131  3133, 3141  3149",1800.0
2017.0,"3151  3159, 3161  3169",3500.0
2017.0,3211  3219,27800.0
2017.0,3221  3222,10700.0
2017.0,3231,7400.0
2017.0,3241,
2017.0,3251  3259,7600.0
2017.0,3261  3262,7600.0
2017.0,3271  3279,6500.0
2017.0,3311  3315,3900.0
2017.0,3321  3329,12900.0
2017.0,3331  3339,9900.0
2017.0,3341  3346,8100.0
2017.0,3351  3359,4800.0
2017.0,3361  3369,9500.0
2017.0,3361  3363,3000.0
2017.0,3364  3369,6400.0
2017.0,3371  3379,8700.0
2017.0,3391  3399,10300.0
2017.0,"3211  3219, 3271  3279, 3311  3399",102300.0
2017.0,"3111  3169, 3221  3262",71900.0
2017.0,41 & over,1975100.0
2017.0,4111  4543,374000.0
2017.0,4111  4191,83600.0
2017.0,4111,
2017.0,4121,1600.0
2017.0,4131  4133,12900.0
2017.0,4141  4145,10500.0
2017.0,4151  4153,5500.0
2017.0,4161  4163,16100.0
2017.0,4171  4179,23200.0
2017.0,"4181  4189, 4191",13300.0
2017.0,4411  4543,290400.0
2017.0,4411  4413,33600.0
2017.0,4421  4422,12200.0
2017.0,4431,15500.0
2017.0,4441  4442,16900.0
2017.0,4451  4453,75900.0
2017.0,4461,25200.0
2017.0,4471,5800.0
2017.0,4481  4483,31600.0
2017.0,4511  4513,13900.0
2017.0,4521  4529,26600.0
2017.0,4531  4539,22500.0
2017.0,4541  4543,10600.0
2017.0,4811  4931,139400.0
2017.0,4811  4922,128300.0
2017.0,4811  4812,15100.0
2017.0,4821,4800.0
2017.0,4831  4832,6100.0
2017.0,4841  4842,38700.0
2017.0,4851  4859,23600.0
2017.0,4861  4869,
2017.0,"4871  4879 , 4881  4889",25800.0
2017.0,4911,6900.0
2017.0,4921  4922,7100.0
2017.0,4931,11100.0
2017.0,5211  5331,156200.0
2017.0,"5211, 5221  5223",46300.0
2017.0,5231  5239,19400.0
2017.0,"5241  5242, 5261  5269",32800.0
2017.0,5311  5313,51000.0
2017.0,"5321  5324, 5331",6800.0
2017.0,5411  5419,197200.0
2017.0,5411,24900.0
2017.0,5412,25500.0
2017.0,5413  5414,45700.0
2017.0,5415,46300.0
2017.0,5416  5417,31800.0
2017.0,5418,10000.0
2017.0,5419,13000.0
2017.0,5511  5629,102500.0
2017.0,5613,7800.0
2017.0,5614,11400.0
2017.0,5615,13600.0
2017.0,5616,16000.0
2017.0,5617,41300.0
2017.0,"5511, 5611  5612, 5619",4700.0
2017.0,5621  5629,7700.0
2017.0,6111  6117,166600.0
2017.0,6111,91000.0
2017.0,6112,10300.0
2017.0,6113,35500.0
2017.0,6114  6117,29800.0
2017.0,6211  6244,303500.0
2017.0,6211  6219,89800.0
2017.0,6220,100100.0
2017.0,6230,50200.0
2017.0,6241  6244,63300.0
2017.0,"5111  5191, 7111  7139",136800.0
2017.0,"5111  5112, 5161",10400.0
2017.0,5121  5122,26800.0
2017.0,"5151  5152, 5171  5179",20200.0
2017.0,5181  5191,7300.0
2017.0,7111  7115,21100.0
2017.0,7121,3500.0
2017.0,7131  7139,47500.0
2017.0,7211  7225,182600.0
2017.0,7211  7213,37800.0
2017.0,7221  7224,144800.0
2017.0,8111  8141,114400.0
2017.0,8111  8114,38000.0
2017.0,8121  8129,37100.0
2017.0,8131  8139,26500.0
2017.0,8141,12800.0
2017.0,9110  9191,101900.0
2017.0,"9110, 9111",36500.0
2017.0,9120,30500.0
2017.0,"9130, 9141, 9191",34900.0
2018.0,0,2493600.0
2018.0,"11,21,22,23,31,32,33",500000.0
2018.0,"1100  1129, 1151  1152",23600.0
2018.0,1111  1119,13000.0
2018.0,1121  1129,8400.0
