year,month,region,state,job_type,jobs
2006,3,Nordeste,Bahia,Aluguel de Transportes,590
2006,3,Nordeste,Bahia,Agência de Viagem,2376
2006,3,Nordeste,Bahia,Cultura e Lazer,601
2006,3,Nordeste,Ceará,Alojamento,4745
2006,3,Nordeste,Ceará,Alimentação,4022
2006,3,Nordeste,Ceará,Transporte Terrestre,3728
2006,3,Nordeste,Ceará,Transporte Aquaviário,105
2006,3,Nordeste,Ceará,Transporte Aéreo,227
2006,3,Nordeste,Ceará,Aluguel de Transportes,413
2006,3,Nordeste,Ceará,Agência de Viagem,733
2006,3,Nordeste,Ceará,Cultura e Lazer,324
2006,3,Nordeste,Maranhão,Alojamento,1922
2006,3,Nordeste,Maranhão,Alimentação,1018
2006,3,Nordeste,Maranhão,Transporte Terrestre,1795
2006,3,Nordeste,Maranhão,Transporte Aquaviário,134
2006,3,Nordeste,Maranhão,Transporte Aéreo,116
2006,3,Nordeste,Maranhão,Aluguel de Transportes,96
2006,3,Nordeste,Maranhão,Agência de Viagem,312
2006,3,Nordeste,Maranhão,Cultura e Lazer,58
2006,3,Nordeste,Paraíba,Alojamento,1637
2006,3,Nordeste,Paraíba,Alimentação,1168
2006,3,Nordeste,Paraíba,Transporte Terrestre,1498
2006,3,Nordeste,Paraíba,Transporte Aquaviário,46
2006,3,Nordeste,Paraíba,Transporte Aéreo,31
2006,3,Nordeste,Paraíba,Aluguel de Transportes,47
2006,3,Nordeste,Paraíba,Agência de Viagem,198
2006,3,Nordeste,Paraíba,Cultura e Lazer,116
2006,3,Nordeste,Pernambuco,Alojamento,7897
2006,3,Nordeste,Pernambuco,Alimentação,4766
2006,3,Nordeste,Pernambuco,Transporte Terrestre,5569
2006,3,Nordeste,Pernambuco,Transporte Aquaviário,47
2006,3,Nordeste,Pernambuco,Transporte Aéreo,241
2006,3,Nordeste,Pernambuco,Aluguel de Transportes,585
2006,3,Nordeste,Pernambuco,Agência de Viagem,1227
2006,3,Nordeste,Pernambuco,Cultura e Lazer,460
2006,3,Nordeste,Piauí,Alojamento,1206
2006,3,Nordeste,Piauí,Alimentação,688
2006,3,Nordeste,Piauí,Transporte Terrestre,1352
2006,3,Nordeste,Piauí,Transporte Aquaviário,6
2006,3,Nordeste,Piauí,Transporte Aéreo,31
2006,3,Nordeste,Piauí,Aluguel de Transportes,30
2006,3,Nordeste,Piauí,Agência de Viagem,266
2006,3,Nordeste,Piauí,Cultura e Lazer,58
2006,3,Nordeste,Rio Grande do Norte,Alojamento,5269
2006,3,Nordeste,Rio Grande do Norte,Alimentação,1714
2006,3,Nordeste,Rio Grande do Norte,Transporte Terrestre,1591
2006,3,Nordeste,Rio Grande do Norte,Transporte Aquaviário,129
2006,3,Nordeste,Rio Grande do Norte,Transporte Aéreo,102
2006,3,Nordeste,Rio Grande do Norte,Aluguel de Transportes,213
2006,3,Nordeste,Rio Grande do Norte,Agência de Viagem,385
2006,3,Nordeste,Rio Grande do Norte,Cultura e Lazer,144
2006,3,Nordeste,Sergipe,Alojamento,1484
2006,3,Nordeste,Sergipe,Alimentação,1138
2006,3,Nordeste,Sergipe,Transporte Terrestre,1252
2006,3,Nordeste,Sergipe,Transporte Aquaviário,66
2006,3,Nordeste,Sergipe,Transporte Aéreo,28
2006,3,Nordeste,Sergipe,Aluguel de Transportes,203
2006,3,Nordeste,Sergipe,Agência de Viagem,212
2006,3,Nordeste,Sergipe,Cultura e Lazer,112
2006,3,Norte,Acre,Alojamento,287
2006,3,Norte,Acre,Alimentação,190
2006,3,Norte,Acre,Transporte Terrestre,376
2006,3,Norte,Acre,Transporte Aquaviário,7
2006,3,Norte,Acre,Transporte Aéreo,49
2006,3,Norte,Acre,Aluguel de Transportes,60
2006,3,Norte,Acre,Agência de Viagem,56
2006,3,Norte,Acre,Cultura e Lazer,8
2006,3,Norte,Amapá,Alojamento,360
2006,3,Norte,Amapá,Alimentação,216
2006,3,Norte,Amapá,Transporte Terrestre,333
2006,3,Norte,Amapá,Transporte Aquaviário,64
2006,3,Norte,Amapá,Transporte Aéreo,34
2006,3,Norte,Amapá,Aluguel de Transportes,198
2006,3,Norte,Amapá,Agência de Viagem,56
2006,3,Norte,Amapá,Cultura e Lazer,8
2006,3,Norte,Amazonas,Alojamento,1711
2006,3,Norte,Amazonas,Alimentação,1672
2006,3,Norte,Amazonas,Transporte Terrestre,2768
2006,3,Norte,Amazonas,Transporte Aquaviário,777
2006,3,Norte,Amazonas,Transporte Aéreo,289
2006,3,Norte,Amazonas,Aluguel de Transportes,177
2006,3,Norte,Amazonas,Agência de Viagem,456
2006,3,Norte,Amazonas,Cultura e Lazer,37
2006,3,Norte,Pará,Alojamento,2805
2006,3,Norte,Pará,Alimentação,1773
2006,3,Norte,Pará,Transporte Terrestre,3051
2006,3,Norte,Pará,Transporte Aquaviário,763
2006,3,Norte,Pará,Transporte Aéreo,265
2006,3,Norte,Pará,Aluguel de Transportes,276
2006,3,Norte,Pará,Agência de Viagem,445
2006,3,Norte,Pará,Cultura e Lazer,109
2006,3,Norte,Rondônia,Alojamento,673
2006,3,Norte,Rondônia,Alimentação,524
2006,3,Norte,Rondônia,Transporte Terrestre,673
2006,3,Norte,Rondônia,Transporte Aquaviário,53
2006,3,Norte,Rondônia,Transporte Aéreo,52
2006,3,Norte,Rondônia,Aluguel de Transportes,19
2006,3,Norte,Rondônia,Agência de Viagem,264
2006,3,Norte,Rondônia,Cultura e Lazer,18
2006,3,Norte,Roraima,Alojamento,180
2006,3,Norte,Roraima,Alimentação,147
2006,3,Norte,Roraima,Transporte Terrestre,162
2006,3,Norte,Roraima,Transporte Aquaviário,0
2006,3,Norte,Roraima,Transporte Aéreo,66
2006,3,Norte,Roraima,Aluguel de Transportes,11
2006,3,Norte,Roraima,Agência de Viagem,24
2006,3,Norte,Roraima,Cultura e Lazer,5
2006,3,Norte,Tocantins,Alojamento,602
2006,3,Norte,Tocantins,Alimentação,368
2006,3,Norte,Tocantins,Transporte Terrestre,504
2006,3,Norte,Tocantins,Transporte Aquaviário,115
2006,3,Norte,Tocantins,Transporte Aéreo,34
2006,3,Norte,Tocantins,Aluguel de Transportes,24
2006,3,Norte,Tocantins,Agência de Viagem,60
2006,3,Norte,Tocantins,Cultura e Lazer,9
2006,3,Sudeste,Espírito Santo,Alojamento,2781
2006,3,Sudeste,Espírito Santo,Alimentação,3207
2006,3,Sudeste,Espírito Santo,Transporte Terrestre,4660
2006,3,Sudeste,Espírito Santo,Transporte Aquaviário,81
2006,3,Sudeste,Espírito Santo,Transporte Aéreo,70
2006,3,Sudeste,Espírito Santo,Aluguel de Transportes,195
2006,3,Sudeste,Espírito Santo,Agência de Viagem,518
2006,3,Sudeste,Espírito Santo,Cultura e Lazer,95
2006,3,Sudeste,Minas Gerais,Alojamento,16191
2006,3,Sudeste,Minas Gerais,Alimentação,15671
2006,3,Sudeste,Minas Gerais,Transporte Terrestre,21193
2006,3,Sudeste,Minas Gerais,Transporte Aquaviário,20
2006,3,Sudeste,Minas Gerais,Transporte Aéreo,1171
2006,3,Sudeste,Minas Gerais,Aluguel de Transportes,887
2006,3,Sudeste,Minas Gerais,Agência de Viagem,2209
2006,3,Sudeste,Minas Gerais,Cultura e Lazer,947
2006,3,Sudeste,Rio de Janeiro,Alojamento,22122
2006,3,Sudeste,Rio de Janeiro,Alimentação,24865
2006,3,Sudeste,Rio de Janeiro,Transporte Terrestre,27813
2006,3,Sudeste,Rio de Janeiro,Transporte Aquaviário,1530
2006,3,Sudeste,Rio de Janeiro,Transporte Aéreo,6095
2006,3,Sudeste,Rio de Janeiro,Aluguel de Transportes,888
2006,3,Sudeste,Rio de Janeiro,Agência de Viagem,4678
2006,3,Sudeste,Rio de Janeiro,Cultura e Lazer,1549
2006,3,Sudeste,São Paulo,Alojamento,36919
2006,3,Sudeste,São Paulo,Alimentação,57203
2006,3,Sudeste,São Paulo,Transporte Terrestre,43413
2006,3,Sudeste,São Paulo,Transporte Aquaviário,380
2006,3,Sudeste,São Paulo,Transporte Aéreo,17777
2006,3,Sudeste,São Paulo,Aluguel de Transportes,1873
2006,3,Sudeste,São Paulo,Agência de Viagem,11968
2006,3,Sudeste,São Paulo,Cultura e Lazer,3074
2006,3,Sul,Paraná,Alojamento,11047
2006,3,Sul,Paraná,Alimentação,8522
2006,3,Sul,Paraná,Transporte Terrestre,11137
2006,3,Sul,Paraná,Transporte Aquaviário,102
2006,3,Sul,Paraná,Transporte Aéreo,483
2006,3,Sul,Paraná,Aluguel de Transportes,370
2006,3,Sul,Paraná,Agência de Viagem,2002
2006,3,Sul,Paraná,Cultura e Lazer,979
2006,3,Sul,Rio Grande do Sul,Alojamento,9252
2006,3,Sul,Rio Grande do Sul,Alimentação,8482
2006,3,Sul,Rio Grande do Sul,Transporte Terrestre,12628
2006,3,Sul,Rio Grande do Sul,Transporte Aquaviário,191
2006,3,Sul,Rio Grande do Sul,Transporte Aéreo,743
2006,3,Sul,Rio Grande do Sul,Aluguel de Transportes,303
2006,3,Sul,Rio Grande do Sul,Agência de Viagem,1846
2006,3,Sul,Rio Grande do Sul,Cultura e Lazer,1188
2006,3,Sul,Santa Catarina,Alojamento,9097
2006,3,Sul,Santa Catarina,Alimentação,6010
2006,3,Sul,Santa Catarina,Transporte Terrestre,5382
2006,3,Sul,Santa Catarina,Transporte Aquaviário,59
2006,3,Sul,Santa Catarina,Transporte Aéreo,205
2006,3,Sul,Santa Catarina,Aluguel de Transportes,208
2006,3,Sul,Santa Catarina,Agência de Viagem,1458
2006,3,Sul,Santa Catarina,Cultura e Lazer,643
2006,4,Centro-Oeste,Distrito Federal,Alojamento,2748
2006,4,Centro-Oeste,Distrito Federal,Alimentação,4776
2006,4,Centro-Oeste,Distrito Federal,Transporte Terrestre,5336
2006,4,Centro-Oeste,Distrito Federal,Transporte Aquaviário,0
2006,4,Centro-Oeste,Distrito Federal,Transporte Aéreo,604
2006,4,Centro-Oeste,Distrito Federal,Aluguel de Transportes,237
2006,4,Centro-Oeste,Distrito Federal,Agência de Viagem,1460
2006,4,Centro-Oeste,Distrito Federal,Cultura e Lazer,485
2006,4,Centro-Oeste,Goiás,Alojamento,5804
2006,4,Centro-Oeste,Goiás,Alimentação,2876
2006,4,Centro-Oeste,Goiás,Transporte Terrestre,6167
2006,4,Centro-Oeste,Goiás,Transporte Aquaviário,20
2006,4,Centro-Oeste,Goiás,Transporte Aéreo,159
2006,4,Centro-Oeste,Goiás,Aluguel de Transportes,140
2006,4,Centro-Oeste,Goiás,Agência de Viagem,605
2006,4,Centro-Oeste,Goiás,Cultura e Lazer,314
2006,4,Centro-Oeste,Mato Grosso,Alojamento,2316
2006,4,Centro-Oeste,Mato Grosso,Alimentação,1447
2006,4,Centro-Oeste,Mato Grosso,Transporte Terrestre,2998
2006,4,Centro-Oeste,Mato Grosso,Transporte Aquaviário,49
2006,4,Centro-Oeste,Mato Grosso,Transporte Aéreo,114
2006,4,Centro-Oeste,Mato Grosso,Aluguel de Transportes,68
2006,4,Centro-Oeste,Mato Grosso,Agência de Viagem,436
2006,4,Centro-Oeste,Mato Grosso,Cultura e Lazer,67
2006,4,Centro-Oeste,Mato Grosso do Sul,Alojamento,2015
2006,4,Centro-Oeste,Mato Grosso do Sul,Alimentação,1128
2006,4,Centro-Oeste,Mato Grosso do Sul,Transporte Terrestre,2224
2006,4,Centro-Oeste,Mato Grosso do Sul,Transporte Aquaviário,114
2006,4,Centro-Oeste,Mato Grosso do Sul,Transporte Aéreo,57
2006,4,Centro-Oeste,Mato Grosso do Sul,Aluguel de Transportes,45
2006,4,Centro-Oeste,Mato Grosso do Sul,Agência de Viagem,512
2006,4,Centro-Oeste,Mato Grosso do Sul,Cultura e Lazer,107
2006,4,Nordeste,Alagoas,Alojamento,2402
2006,4,Nordeste,Alagoas,Alimentação,1216
2006,4,Nordeste,Alagoas,Transporte Terrestre,1266
2006,4,Nordeste,Alagoas,Transporte Aquaviário,10
2006,4,Nordeste,Alagoas,Transporte Aéreo,53
2006,4,Nordeste,Alagoas,Aluguel de Transportes,195
2006,4,Nordeste,Alagoas,Agência de Viagem,337
2006,4,Nordeste,Alagoas,Cultura e Lazer,94
2006,4,Nordeste,Bahia,Alojamento,14845
2006,4,Nordeste,Bahia,Alimentação,7463
2006,4,Nordeste,Bahia,Transporte Terrestre,9649
2006,4,Nordeste,Bahia,Transporte Aquaviário,334
2006,4,Nordeste,Bahia,Transporte Aéreo,440
2006,4,Nordeste,Bahia,Aluguel de Transportes,548
2006,4,Nordeste,Bahia,Agência de Viagem,2384
2006,4,Nordeste,Bahia,Cultura e Lazer,603
2006,4,Nordeste,Ceará,Alojamento,4767
2006,4,Nordeste,Ceará,Alimentação,3982
2006,4,Nordeste,Ceará,Transporte Terrestre,3655
2006,4,Nordeste,Ceará,Transporte Aquaviário,103
2006,4,Nordeste,Ceará,Transporte Aéreo,235
2006,4,Nordeste,Ceará,Aluguel de Transportes,413
2006,4,Nordeste,Ceará,Agência de Viagem,749
2006,4,Nordeste,Ceará,Cultura e Lazer,331
2006,4,Nordeste,Maranhão,Alojamento,1940
2006,4,Nordeste,Maranhão,Alimentação,1021
2006,4,Nordeste,Maranhão,Transporte Terrestre,1815
2006,4,Nordeste,Maranhão,Transporte Aquaviário,135
2006,4,Nordeste,Maranhão,Transporte Aéreo,107
2006,4,Nordeste,Maranhão,Aluguel de Transportes,94
2006,4,Nordeste,Maranhão,Agência de Viagem,317
2006,4,Nordeste,Maranhão,Cultura e Lazer,58
2006,4,Nordeste,Paraíba,Alojamento,1659
2006,4,Nordeste,Paraíba,Alimentação,1178
2006,4,Nordeste,Paraíba,Transporte Terrestre,1500
2006,4,Nordeste,Paraíba,Transporte Aquaviário,46
2006,4,Nordeste,Paraíba,Transporte Aéreo,28
2006,4,Nordeste,Paraíba,Aluguel de Transportes,47
2006,4,Nordeste,Paraíba,Agência de Viagem,203
2006,4,Nordeste,Paraíba,Cultura e Lazer,118
2006,4,Nordeste,Pernambuco,Alojamento,7890
2006,4,Nordeste,Pernambuco,Alimentação,4750
2006,4,Nordeste,Pernambuco,Transporte Terrestre,5602
2006,4,Nordeste,Pernambuco,Transporte Aquaviário,46
2006,4,Nordeste,Pernambuco,Transporte Aéreo,233
2006,4,Nordeste,Pernambuco,Aluguel de Transportes,606
2006,4,Nordeste,Pernambuco,Agência de Viagem,1208
2006,4,Nordeste,Pernambuco,Cultura e Lazer,464
2006,4,Nordeste,Piauí,Alojamento,1212
2006,4,Nordeste,Piauí,Alimentação,696
2006,4,Nordeste,Piauí,Transporte Terrestre,1376
2006,4,Nordeste,Piauí,Transporte Aquaviário,7
2006,4,Nordeste,Piauí,Transporte Aéreo,31
2006,4,Nordeste,Piauí,Aluguel de Transportes,30
2006,4,Nordeste,Piauí,Agência de Viagem,261
2006,4,Nordeste,Piauí,Cultura e Lazer,59
2006,4,Nordeste,Rio Grande do Norte,Alojamento,5302
2006,4,Nordeste,Rio Grande do Norte,Alimentação,1711
2006,4,Nordeste,Rio Grande do Norte,Transporte Terrestre,1596
2006,4,Nordeste,Rio Grande do Norte,Transporte Aquaviário,123
2006,4,Nordeste,Rio Grande do Norte,Transporte Aéreo,91
2006,4,Nordeste,Rio Grande do Norte,Aluguel de Transportes,215
2006,4,Nordeste,Rio Grande do Norte,Agência de Viagem,380
2006,4,Nordeste,Rio Grande do Norte,Cultura e Lazer,148
2006,4,Nordeste,Sergipe,Alojamento,1522
2006,4,Nordeste,Sergipe,Alimentação,1137
2006,4,Nordeste,Sergipe,Transporte Terrestre,1259
2006,4,Nordeste,Sergipe,Transporte Aquaviário,64
2006,4,Nordeste,Sergipe,Transporte Aéreo,25
2006,4,Nordeste,Sergipe,Aluguel de Transportes,201
2006,4,Nordeste,Sergipe,Agência de Viagem,210
2006,4,Nordeste,Sergipe,Cultura e Lazer,113
2006,4,Norte,Acre,Alojamento,292
2006,4,Norte,Acre,Alimentação,199
2006,4,Norte,Acre,Transporte Terrestre,393
2006,4,Norte,Acre,Transporte Aquaviário,7
2006,4,Norte,Acre,Transporte Aéreo,47
2006,4,Norte,Acre,Aluguel de Transportes,62
2006,4,Norte,Acre,Agência de Viagem,55
2006,4,Norte,Acre,Cultura e Lazer,8
2006,4,Norte,Amapá,Alojamento,376
2006,4,Norte,Amapá,Alimentação,230
2006,4,Norte,Amapá,Transporte Terrestre,352
2006,4,Norte,Amapá,Transporte Aquaviário,65
2006,4,Norte,Amapá,Transporte Aéreo,36
2006,4,Norte,Amapá,Aluguel de Transportes,196
2006,4,Norte,Amapá,Agência de Viagem,50
2006,4,Norte,Amapá,Cultura e Lazer,8
2006,4,Norte,Amazonas,Alojamento,1795
2006,4,Norte,Amazonas,Alimentação,1761
2006,4,Norte,Amazonas,Transporte Terrestre,2948
2006,4,Norte,Amazonas,Transporte Aquaviário,788
2006,4,Norte,Amazonas,Transporte Aéreo,284
2006,4,Norte,Amazonas,Aluguel de Transportes,186
2006,4,Norte,Amazonas,Agência de Viagem,456
2006,4,Norte,Amazonas,Cultura e Lazer,36
2006,4,Norte,Pará,Alojamento,2898
2006,4,Norte,Pará,Alimentação,1857
2006,4,Norte,Pará,Transporte Terrestre,3247
2006,4,Norte,Pará,Transporte Aquaviário,770
2006,4,Norte,Pará,Transporte Aéreo,259
2006,4,Norte,Pará,Aluguel de Transportes,270
2006,4,Norte,Pará,Agência de Viagem,446
2006,4,Norte,Pará,Cultura e Lazer,109
2006,4,Norte,Rondônia,Alojamento,701
2006,4,Norte,Rondônia,Alimentação,570
2006,4,Norte,Rondônia,Transporte Terrestre,703
2006,4,Norte,Rondônia,Transporte Aquaviário,53
2006,4,Norte,Rondônia,Transporte Aéreo,49
2006,4,Norte,Rondônia,Aluguel de Transportes,19
2006,4,Norte,Rondônia,Agência de Viagem,277
2006,4,Norte,Rondônia,Cultura e Lazer,19
2006,4,Norte,Roraima,Alojamento,186
2006,4,Norte,Roraima,Alimentação,159
2006,4,Norte,Roraima,Transporte Terrestre,170
2006,4,Norte,Roraima,Transporte Aquaviário,0
2006,4,Norte,Roraima,Transporte Aéreo,63
2006,4,Norte,Roraima,Aluguel de Transportes,11
2006,4,Norte,Roraima,Agência de Viagem,24
2006,4,Norte,Roraima,Cultura e Lazer,5
2006,4,Norte,Tocantins,Alojamento,632
2006,4,Norte,Tocantins,Alimentação,391
2006,4,Norte,Tocantins,Transporte Terrestre,527
2006,4,Norte,Tocantins,Transporte Aquaviário,118
2006,4,Norte,Tocantins,Transporte Aéreo,32
2006,4,Norte,Tocantins,Aluguel de Transportes,24
2006,4,Norte,Tocantins,Agência de Viagem,61
2006,4,Norte,Tocantins,Cultura e Lazer,9
2006,4,Sudeste,Espírito Santo,Alojamento,2797
2006,4,Sudeste,Espírito Santo,Alimentação,3103
2006,4,Sudeste,Espírito Santo,Transporte Terrestre,4678
2006,4,Sudeste,Espírito Santo,Transporte Aquaviário,76
2006,4,Sudeste,Espírito Santo,Transporte Aéreo,72
2006,4,Sudeste,Espírito Santo,Aluguel de Transportes,204
2006,4,Sudeste,Espírito Santo,Agência de Viagem,512
2006,4,Sudeste,Espírito Santo,Cultura e Lazer,93
2006,4,Sudeste,Minas Gerais,Alojamento,16336
2006,4,Sudeste,Minas Gerais,Alimentação,15075
2006,4,Sudeste,Minas Gerais,Transporte Terrestre,21258
2006,4,Sudeste,Minas Gerais,Transporte Aquaviário,21
2006,4,Sudeste,Minas Gerais,Transporte Aéreo,1130
2006,4,Sudeste,Minas Gerais,Aluguel de Transportes,920
2006,4,Sudeste,Minas Gerais,Agência de Viagem,2187
2006,4,Sudeste,Minas Gerais,Cultura e Lazer,928
2006,4,Sudeste,Rio de Janeiro,Alojamento,22137
2006,4,Sudeste,Rio de Janeiro,Alimentação,23953
2006,4,Sudeste,Rio de Janeiro,Transporte Terrestre,28061
2006,4,Sudeste,Rio de Janeiro,Transporte Aquaviário,1540
2006,4,Sudeste,Rio de Janeiro,Transporte Aéreo,5907
2006,4,Sudeste,Rio de Janeiro,Aluguel de Transportes,914
2006,4,Sudeste,Rio de Janeiro,Agência de Viagem,4638
2006,4,Sudeste,Rio de Janeiro,Cultura e Lazer,1522
2006,4,Sudeste,São Paulo,Alojamento,37044
2006,4,Sudeste,São Paulo,Alimentação,55178
2006,4,Sudeste,São Paulo,Transporte Terrestre,44108
2006,4,Sudeste,São Paulo,Transporte Aquaviário,390
2006,4,Sudeste,São Paulo,Transporte Aéreo,17269
2006,4,Sudeste,São Paulo,Aluguel de Transportes,1951
2006,4,Sudeste,São Paulo,Agência de Viagem,11948
2006,4,Sudeste,São Paulo,Cultura e Lazer,3025
2006,4,Sul,Paraná,Alojamento,11003
2006,4,Sul,Paraná,Alimentação,8719
2006,4,Sul,Paraná,Transporte Terrestre,11035
2006,4,Sul,Paraná,Transporte Aquaviário,85
2006,4,Sul,Paraná,Transporte Aéreo,473
2006,4,Sul,Paraná,Aluguel de Transportes,367
2006,4,Sul,Paraná,Agência de Viagem,1994
2006,4,Sul,Paraná,Cultura e Lazer,959
2006,4,Sul,Rio Grande do Sul,Alojamento,9180
2006,4,Sul,Rio Grande do Sul,Alimentação,8668
2006,4,Sul,Rio Grande do Sul,Transporte Terrestre,12502
2006,4,Sul,Rio Grande do Sul,Transporte Aquaviário,171
2006,4,Sul,Rio Grande do Sul,Transporte Aéreo,722
2006,4,Sul,Rio Grande do Sul,Aluguel de Transportes,294
2006,4,Sul,Rio Grande do Sul,Agência de Viagem,1842
2006,4,Sul,Rio Grande do Sul,Cultura e Lazer,1137
2006,4,Sul,Santa Catarina,Alojamento,8794
2006,4,Sul,Santa Catarina,Alimentação,6059
2006,4,Sul,Santa Catarina,Transporte Terrestre,5342
2006,4,Sul,Santa Catarina,Transporte Aquaviário,52
2006,4,Sul,Santa Catarina,Transporte Aéreo,200
2006,4,Sul,Santa Catarina,Aluguel de Transportes,209
2006,4,Sul,Santa Catarina,Agência de Viagem,1461
2006,4,Sul,Santa Catarina,Cultura e Lazer,618
2006,5,Centro-Oeste,Distrito Federal,Alojamento,2739
2006,5,Centro-Oeste,Distrito Federal,Alimentação,5004
2006,5,Centro-Oeste,Distrito Federal,Transporte Terrestre,5320
2006,5,Centro-Oeste,Distrito Federal,Transporte Aquaviário,0
2006,5,Centro-Oeste,Distrito Federal,Transporte Aéreo,658
2006,5,Centro-Oeste,Distrito Federal,Aluguel de Transportes,243
2006,5,Centro-Oeste,Distrito Federal,Agência de Viagem,1468
2006,5,Centro-Oeste,Distrito Federal,Cultura e Lazer,481
2006,5,Centro-Oeste,Goiás,Alojamento,5835
2006,5,Centro-Oeste,Goiás,Alimentação,3036
2006,5,Centro-Oeste,Goiás,Transporte Terrestre,6171
2006,5,Centro-Oeste,Goiás,Transporte Aquaviário,19
2006,5,Centro-Oeste,Goiás,Transporte Aéreo,172
2006,5,Centro-Oeste,Goiás,Aluguel de Transportes,140
2006,5,Centro-Oeste,Goiás,Agência de Viagem,603
2006,5,Centro-Oeste,Goiás,Cultura e Lazer,315
2006,5,Centro-Oeste,Mato Grosso,Alojamento,2343
2006,5,Centro-Oeste,Mato Grosso,Alimentação,1507
2006,5,Centro-Oeste,Mato Grosso,Transporte Terrestre,2973
2006,5,Centro-Oeste,Mato Grosso,Transporte Aquaviário,48
2006,5,Centro-Oeste,Mato Grosso,Transporte Aéreo,120
2006,5,Centro-Oeste,Mato Grosso,Aluguel de Transportes,67
2006,5,Centro-Oeste,Mato Grosso,Agência de Viagem,430
2006,5,Centro-Oeste,Mato Grosso,Cultura e Lazer,68
2006,5,Centro-Oeste,Mato Grosso do Sul,Alojamento,2039
2006,5,Centro-Oeste,Mato Grosso do Sul,Alimentação,1201
2006,5,Centro-Oeste,Mato Grosso do Sul,Transporte Terrestre,2254
2006,5,Centro-Oeste,Mato Grosso do Sul,Transporte Aquaviário,115
2006,5,Centro-Oeste,Mato Grosso do Sul,Transporte Aéreo,65
2006,5,Centro-Oeste,Mato Grosso do Sul,Aluguel de Transportes,45
2006,5,Centro-Oeste,Mato Grosso do Sul,Agência de Viagem,519
2006,5,Centro-Oeste,Mato Grosso do Sul,Cultura e Lazer,106
2006,5,Nordeste,Alagoas,Alojamento,2300
2006,5,Nordeste,Alagoas,Alimentação,1243
2006,5,Nordeste,Alagoas,Transporte Terrestre,1265
2006,5,Nordeste,Alagoas,Transporte Aquaviário,12
2006,5,Nordeste,Alagoas,Transporte Aéreo,55
2006,5,Nordeste,Alagoas,Aluguel de Transportes,209
2006,5,Nordeste,Alagoas,Agência de Viagem,336
2006,5,Nordeste,Alagoas,Cultura e Lazer,95
2006,5,Nordeste,Bahia,Alojamento,14713
2006,5,Nordeste,Bahia,Alimentação,7679
2006,5,Nordeste,Bahia,Transporte Terrestre,9701
2006,5,Nordeste,Bahia,Transporte Aquaviário,323
2006,5,Nordeste,Bahia,Transporte Aéreo,487
