year,quarter,category,state,value
2018,Q3,Outside the workforce,Goiás,1961
2018,Q3,Outside the workforce,Distrito Federal,831
2018,Q4,Workforce - Employed,Rondônia,794
2018,Q4,Workforce - Employed,Acre,316
2018,Q4,Workforce - Employed,Amazonas,1573
2018,Q4,Workforce - Employed,Roraima,217
2018,Q4,Workforce - Employed,Pará,3474
2018,Q4,Workforce - Employed,Amapá,304
2018,Q4,Workforce - Employed,Tocantins,649
2018,Q4,Workforce - Employed,Maranhão,2268
2018,Q4,Workforce - Employed,Piauí,1278
2018,Q4,Workforce - Employed,Ceará,3675
2018,Q4,Workforce - Employed,Rio Grande do Norte,1327
2018,Q4,Workforce - Employed,Paraíba,1524
2018,Q4,Workforce - Employed,Pernambuco,3548
2018,Q4,Workforce - Employed,Alagoas,986
2018,Q4,Workforce - Employed,Sergipe,895
2018,Q4,Workforce - Employed,Bahia,5753
2018,Q4,Workforce - Employed,Minas Gerais,10040
2018,Q4,Workforce - Employed,Espírito Santo,1890
2018,Q4,Workforce - Employed,Rio de Janeiro,7503
2018,Q4,Workforce - Employed,São Paulo,22200
2018,Q4,Workforce - Employed,Paraná,5529
2018,Q4,Workforce - Employed,Santa Catarina,3618
2018,Q4,Workforce - Employed,Rio Grande do Sul,5576
2018,Q4,Workforce - Employed,Mato Grosso do Sul,1335
2018,Q4,Workforce - Employed,Mato Grosso,1662
2018,Q4,Workforce - Employed,Goiás,3359
2018,Q4,Workforce - Employed,Distrito Federal,1444
2018,Q4,Workforce - Unemployed,Rondônia,78
2018,Q4,Workforce - Unemployed,Acre,48
2018,Q4,Workforce - Unemployed,Amazonas,265
2018,Q4,Workforce - Unemployed,Roraima,35
2018,Q4,Workforce - Unemployed,Pará,394
2018,Q4,Workforce - Unemployed,Amapá,74
2018,Q4,Workforce - Unemployed,Tocantins,75
2018,Q4,Workforce - Unemployed,Maranhão,371
2018,Q4,Workforce - Unemployed,Piauí,178
2018,Q4,Workforce - Unemployed,Ceará,412
2018,Q4,Workforce - Unemployed,Rio Grande do Norte,205
2018,Q4,Workforce - Unemployed,Paraíba,188
2018,Q4,Workforce - Unemployed,Pernambuco,648
2018,Q4,Workforce - Unemployed,Alagoas,186
2018,Q4,Workforce - Unemployed,Sergipe,158
2018,Q4,Workforce - Unemployed,Bahia,1211
2018,Q4,Workforce - Unemployed,Minas Gerais,1073
2018,Q4,Workforce - Unemployed,Espírito Santo,215
2018,Q4,Workforce - Unemployed,Rio de Janeiro,1305
2018,Q4,Workforce - Unemployed,São Paulo,3149
2018,Q4,Workforce - Unemployed,Paraná,469
2018,Q4,Workforce - Unemployed,Santa Catarina,246
2018,Q4,Workforce - Unemployed,Rio Grande do Sul,448
2018,Q4,Workforce - Unemployed,Mato Grosso do Sul,100
2018,Q4,Workforce - Unemployed,Mato Grosso,123
2018,Q4,Workforce - Unemployed,Goiás,300
2018,Q4,Workforce - Unemployed,Distrito Federal,198
2018,Q4,Outside the workforce,Rondônia,526
2018,Q4,Outside the workforce,Acre,286
2018,Q4,Outside the workforce,Amazonas,1146
2018,Q4,Outside the workforce,Roraima,145
2018,Q4,Outside the workforce,Pará,2681
2018,Q4,Outside the workforce,Amapá,246
2018,Q4,Outside the workforce,Tocantins,497
2018,Q4,Outside the workforce,Maranhão,2714
2018,Q4,Outside the workforce,Piauí,1152
2018,Q4,Outside the workforce,Ceará,3226
2018,Q4,Outside the workforce,Rio Grande do Norte,1307
2018,Q4,Outside the workforce,Paraíba,1489
2018,Q4,Outside the workforce,Pernambuco,3403
2018,Q4,Outside the workforce,Alagoas,1466
2018,Q4,Outside the workforce,Sergipe,776
2018,Q4,Outside the workforce,Bahia,4961
2018,Q4,Outside the workforce,Minas Gerais,6327
2018,Q4,Outside the workforce,Espírito Santo,1126
2018,Q4,Outside the workforce,Rio de Janeiro,5740
2018,Q4,Outside the workforce,São Paulo,12621
2018,Q4,Outside the workforce,Paraná,3357
2018,Q4,Outside the workforce,Santa Catarina,2047
2018,Q4,Outside the workforce,Rio Grande do Sul,3481
2018,Q4,Outside the workforce,Mato Grosso do Sul,720
2018,Q4,Outside the workforce,Mato Grosso,918
2018,Q4,Outside the workforce,Goiás,1947
2018,Q4,Outside the workforce,Distrito Federal,829
2019,Q1,Workforce - Employed,Rondônia,789
2019,Q1,Workforce - Employed,Acre,292
2019,Q1,Workforce - Employed,Amazonas,1550
2019,Q1,Workforce - Employed,Roraima,218
2019,Q1,Workforce - Employed,Pará,3400
2019,Q1,Workforce - Employed,Amapá,307
2019,Q1,Workforce - Employed,Tocantins,627
2019,Q1,Workforce - Employed,Maranhão,2158
2019,Q1,Workforce - Employed,Piauí,1264
2019,Q1,Workforce - Employed,Ceará,3620
2019,Q1,Workforce - Employed,Rio Grande do Norte,1300
2019,Q1,Workforce - Employed,Paraíba,1488
2019,Q1,Workforce - Employed,Pernambuco,3536
2019,Q1,Workforce - Employed,Alagoas,993
2019,Q1,Workforce - Employed,Sergipe,890
2019,Q1,Workforce - Employed,Bahia,5724
2019,Q1,Workforce - Employed,Minas Gerais,9836
2019,Q1,Workforce - Employed,Espírito Santo,1878
2019,Q1,Workforce - Employed,Rio de Janeiro,7524
2019,Q1,Workforce - Employed,São Paulo,22125
2019,Q1,Workforce - Employed,Paraná,5500
2019,Q1,Workforce - Employed,Santa Catarina,3568
2019,Q1,Workforce - Employed,Rio Grande do Sul,5584
2019,Q1,Workforce - Employed,Mato Grosso do Sul,1291
2019,Q1,Workforce - Employed,Mato Grosso,1648
2019,Q1,Workforce - Employed,Goiás,3327
2019,Q1,Workforce - Employed,Distrito Federal,1424
2019,Q1,Workforce - Unemployed,Rondônia,77
2019,Q1,Workforce - Unemployed,Acre,64
2019,Q1,Workforce - Unemployed,Amazonas,293
2019,Q1,Workforce - Unemployed,Roraima,39
2019,Q1,Workforce - Unemployed,Pará,441
2019,Q1,Workforce - Unemployed,Amapá,77
2019,Q1,Workforce - Unemployed,Tocantins,88
2019,Q1,Workforce - Unemployed,Maranhão,420
2019,Q1,Workforce - Unemployed,Piauí,184
2019,Q1,Workforce - Unemployed,Ceará,467
2019,Q1,Workforce - Unemployed,Rio Grande do Norte,209
2019,Q1,Workforce - Unemployed,Paraíba,186
2019,Q1,Workforce - Unemployed,Pernambuco,678
2019,Q1,Workforce - Unemployed,Alagoas,189
2019,Q1,Workforce - Unemployed,Sergipe,163
2019,Q1,Workforce - Unemployed,Bahia,1282
2019,Q1,Workforce - Unemployed,Minas Gerais,1235
2019,Q1,Workforce - Unemployed,Espírito Santo,260
2019,Q1,Workforce - Unemployed,Rio de Janeiro,1358
2019,Q1,Workforce - Unemployed,São Paulo,3448
2019,Q1,Workforce - Unemployed,Paraná,536
2019,Q1,Workforce - Unemployed,Santa Catarina,277
2019,Q1,Workforce - Unemployed,Rio Grande do Sul,485
2019,Q1,Workforce - Unemployed,Mato Grosso do Sul,135
2019,Q1,Workforce - Unemployed,Mato Grosso,165
2019,Q1,Workforce - Unemployed,Goiás,397
2019,Q1,Workforce - Unemployed,Distrito Federal,233
2019,Q1,Outside the workforce,Rondônia,528
2019,Q1,Outside the workforce,Acre,297
2019,Q1,Outside the workforce,Amazonas,1161
2019,Q1,Outside the workforce,Roraima,140
2019,Q1,Outside the workforce,Pará,2718
2019,Q1,Outside the workforce,Amapá,238
2019,Q1,Outside the workforce,Tocantins,497
2019,Q1,Outside the workforce,Maranhão,2800
2019,Q1,Outside the workforce,Piauí,1159
2019,Q1,Outside the workforce,Ceará,3257
2019,Q1,Outside the workforce,Rio Grande do Norte,1311
2019,Q1,Outside the workforce,Paraíba,1525
2019,Q1,Outside the workforce,Pernambuco,3421
2019,Q1,Outside the workforce,Alagoas,1455
2019,Q1,Outside the workforce,Sergipe,771
2019,Q1,Outside the workforce,Bahia,5003
2019,Q1,Outside the workforce,Minas Gerais,6400
2019,Q1,Outside the workforce,Espírito Santo,1096
2019,Q1,Outside the workforce,Rio de Janeiro,5712
2019,Q1,Outside the workforce,São Paulo,12524
2019,Q1,Outside the workforce,Paraná,3305
2019,Q1,Outside the workforce,Santa Catarina,2053
2019,Q1,Outside the workforce,Rio Grande do Sul,3481
2019,Q1,Outside the workforce,Mato Grosso do Sul,722
2019,Q1,Outside the workforce,Mato Grosso,908
2019,Q1,Outside the workforce,Goiás,1942
2019,Q1,Outside the workforce,Distrito Federal,823
2019,Q2,Workforce - Employed,Rondônia,805
2019,Q2,Workforce - Employed,Acre,308
2019,Q2,Workforce - Employed,Amazonas,1626
2019,Q2,Workforce - Employed,Roraima,212
2019,Q2,Workforce - Employed,Pará,3411
2019,Q2,Workforce - Employed,Amapá,336
2019,Q2,Workforce - Employed,Tocantins,640
2019,Q2,Workforce - Employed,Maranhão,2231
2019,Q2,Workforce - Employed,Piauí,1273
2019,Q2,Workforce - Employed,Ceará,3679
2019,Q2,Workforce - Employed,Rio Grande do Norte,1331
2019,Q2,Workforce - Employed,Paraíba,1482
2019,Q2,Workforce - Employed,Pernambuco,3513
2019,Q2,Workforce - Employed,Alagoas,1048
2019,Q2,Workforce - Employed,Sergipe,924
2019,Q2,Workforce - Employed,Bahia,5805
2019,Q2,Workforce - Employed,Minas Gerais,10193
2019,Q2,Workforce - Employed,Espírito Santo,1947
2019,Q2,Workforce - Employed,Rio de Janeiro,7504
2019,Q2,Workforce - Employed,São Paulo,22479
2019,Q2,Workforce - Employed,Paraná,5529
2019,Q2,Workforce - Employed,Santa Catarina,3608
2019,Q2,Workforce - Employed,Rio Grande do Sul,5631
2019,Q2,Workforce - Employed,Mato Grosso do Sul,1335
2019,Q2,Workforce - Employed,Mato Grosso,1695
2019,Q2,Workforce - Employed,Goiás,3348
2019,Q2,Workforce - Employed,Distrito Federal,1451
2019,Q2,Workforce - Unemployed,Rondônia,58
2019,Q2,Workforce - Unemployed,Acre,48
2019,Q2,Workforce - Unemployed,Amazonas,262
2019,Q2,Workforce - Unemployed,Roraima,37
2019,Q2,Workforce - Unemployed,Pará,429
2019,Q2,Workforce - Unemployed,Amapá,68
2019,Q2,Workforce - Unemployed,Tocantins,83
2019,Q2,Workforce - Unemployed,Maranhão,380
2019,Q2,Workforce - Unemployed,Piauí,186
2019,Q2,Workforce - Unemployed,Ceará,449
2019,Q2,Workforce - Unemployed,Rio Grande do Norte,191
2019,Q2,Workforce - Unemployed,Paraíba,201
2019,Q2,Workforce - Unemployed,Pernambuco,671
2019,Q2,Workforce - Unemployed,Alagoas,179
2019,Q2,Workforce - Unemployed,Sergipe,167
2019,Q2,Workforce - Unemployed,Bahia,1215
2019,Q2,Workforce - Unemployed,Minas Gerais,1077
2019,Q2,Workforce - Unemployed,Espírito Santo,239
2019,Q2,Workforce - Unemployed,Rio de Janeiro,1338
2019,Q2,Workforce - Unemployed,São Paulo,3310
2019,Q2,Workforce - Unemployed,Paraná,545
2019,Q2,Workforce - Unemployed,Santa Catarina,231
2019,Q2,Workforce - Unemployed,Rio Grande do Sul,505
2019,Q2,Workforce - Unemployed,Mato Grosso do Sul,120
2019,Q2,Workforce - Unemployed,Mato Grosso,153
2019,Q2,Workforce - Unemployed,Goiás,393
2019,Q2,Workforce - Unemployed,Distrito Federal,230
2019,Q2,Outside the workforce,Rondônia,540
2019,Q2,Outside the workforce,Acre,295
2019,Q2,Outside the workforce,Amazonas,1093
2019,Q2,Outside the workforce,Roraima,148
2019,Q2,Outside the workforce,Pará,2717
2019,Q2,Outside the workforce,Amapá,236
2019,Q2,Outside the workforce,Tocantins,500
2019,Q2,Outside the workforce,Maranhão,2792
2019,Q2,Outside the workforce,Piauí,1141
2019,Q2,Outside the workforce,Ceará,3208
2019,Q2,Outside the workforce,Rio Grande do Norte,1319
2019,Q2,Outside the workforce,Paraíba,1535
2019,Q2,Outside the workforce,Pernambuco,3487
2019,Q2,Outside the workforce,Alagoas,1417
2019,Q2,Outside the workforce,Sergipe,748
2019,Q2,Outside the workforce,Bahia,4991
2019,Q2,Outside the workforce,Minas Gerais,6300
2019,Q2,Outside the workforce,Espírito Santo,1054
2019,Q2,Outside the workforce,Rio de Janeiro,5786
2019,Q2,Outside the workforce,São Paulo,12345
2019,Q2,Outside the workforce,Paraná,3277
2019,Q2,Outside the workforce,Santa Catarina,2089
2019,Q2,Outside the workforce,Rio Grande do Sul,3437
2019,Q2,Outside the workforce,Mato Grosso do Sul,690
2019,Q2,Outside the workforce,Mato Grosso,865
2019,Q2,Outside the workforce,Goiás,1944
2019,Q2,Outside the workforce,Distrito Federal,801
2019,Q3,Workforce - Employed,Rondônia,808
2019,Q3,Workforce - Employed,Acre,309
2019,Q3,Workforce - Employed,Amazonas,1649
2019,Q3,Workforce - Employed,Roraima,211
2019,Q3,Workforce - Employed,Pará,3470
2019,Q3,Workforce - Employed,Amapá,326
2019,Q3,Workforce - Employed,Tocantins,646
2019,Q3,Workforce - Employed,Maranhão,2266
2019,Q3,Workforce - Employed,Piauí,1336
2019,Q3,Workforce - Employed,Ceará,3675
2019,Q3,Workforce - Employed,Rio Grande do Norte,1321
2019,Q3,Workforce - Employed,Paraíba,1491
2019,Q3,Workforce - Employed,Pernambuco,3494
2019,Q3,Workforce - Employed,Alagoas,1027
2019,Q3,Workforce - Employed,Sergipe,925
2019,Q3,Workforce - Employed,Bahia,5802
2019,Q3,Workforce - Employed,Minas Gerais,10219
2019,Q3,Workforce - Employed,Espírito Santo,1930
2019,Q3,Workforce - Employed,Rio de Janeiro,7575
2019,Q3,Workforce - Employed,São Paulo,22707
2019,Q3,Workforce - Employed,Paraná,5544
2019,Q3,Workforce - Employed,Santa Catarina,3619
2019,Q3,Workforce - Employed,Rio Grande do Sul,5570
2019,Q3,Workforce - Employed,Mato Grosso do Sul,1323
2019,Q3,Workforce - Employed,Mato Grosso,1698
2019,Q3,Workforce - Employed,Goiás,3407
2019,Q3,Workforce - Employed,Distrito Federal,1456
2019,Q3,Workforce - Unemployed,Rondônia,72
2019,Q3,Workforce - Unemployed,Acre,45
2019,Q3,Workforce - Unemployed,Amazonas,252
2019,Q3,Workforce - Unemployed,Roraima,37
2019,Q3,Workforce - Unemployed,Pará,437
2019,Q3,Workforce - Unemployed,Amapá,66
2019,Q3,Workforce - Unemployed,Tocantins,76
2019,Q3,Workforce - Unemployed,Maranhão,373
2019,Q3,Workforce - Unemployed,Piauí,195
2019,Q3,Workforce - Unemployed,Ceará,467
2019,Q3,Workforce - Unemployed,Rio Grande do Norte,204
2019,Q3,Workforce - Unemployed,Paraíba,189
2019,Q3,Workforce - Unemployed,Pernambuco,658
2019,Q3,Workforce - Unemployed,Alagoas,186
2019,Q3,Workforce - Unemployed,Sergipe,159
2019,Q3,Workforce - Unemployed,Bahia,1170
2019,Q3,Workforce - Unemployed,Minas Gerais,1123
2019,Q3,Workforce - Unemployed,Espírito Santo,228
2019,Q3,Workforce - Unemployed,Rio de Janeiro,1287
2019,Q3,Workforce - Unemployed,São Paulo,3093
2019,Q3,Workforce - Unemployed,Paraná,544
2019,Q3,Workforce - Unemployed,Santa Catarina,222
2019,Q3,Workforce - Unemployed,Rio Grande do Sul,540
2019,Q3,Workforce - Unemployed,Mato Grosso do Sul,108
2019,Q3,Workforce - Unemployed,Mato Grosso,148
2019,Q3,Workforce - Unemployed,Goiás,414
2019,Q3,Workforce - Unemployed,Distrito Federal,221
2019,Q3,Outside the workforce,Rondônia,526
2019,Q3,Outside the workforce,Acre,301
2019,Q3,Outside the workforce,Amazonas,1087
2019,Q3,Outside the workforce,Roraima,148
2019,Q3,Outside the workforce,Pará,2698
2019,Q3,Outside the workforce,Amapá,240
2019,Q3,Outside the workforce,Tocantins,512
2019,Q3,Outside the workforce,Maranhão,2774
2019,Q3,Outside the workforce,Piauí,1095
2019,Q3,Outside the workforce,Ceará,3213
2019,Q3,Outside the workforce,Rio Grande do Norte,1288
2019,Q3,Outside the workforce,Paraíba,1549
2019,Q3,Outside the workforce,Pernambuco,3514
2019,Q3,Outside the workforce,Alagoas,1441
2019,Q3,Outside the workforce,Sergipe,758
2019,Q3,Outside the workforce,Bahia,5017
2019,Q3,Outside the workforce,Minas Gerais,6252
2019,Q3,Outside the workforce,Espírito Santo,1090
2019,Q3,Outside the workforce,Rio de Janeiro,5825
2019,Q3,Outside the workforce,São Paulo,12353
2019,Q3,Outside the workforce,Paraná,3287
2019,Q3,Outside the workforce,Santa Catarina,2118
2019,Q3,Outside the workforce,Rio Grande do Sul,3443
2019,Q3,Outside the workforce,Mato Grosso do Sul,726
2019,Q3,Outside the workforce,Mato Grosso,871
2019,Q3,Outside the workforce,Goiás,1910
2019,Q3,Outside the workforce,Distrito Federal,806
2019,Q4,Workforce - Employed,Rondônia,807
2019,Q4,Workforce - Employed,Acre,304
2019,Q4,Workforce - Employed,Amazonas,1657
2019,Q4,Workforce - Employed,Roraima,218
2019,Q4,Workforce - Employed,Pará,3521
2019,Q4,Workforce - Employed,Amapá,332
2019,Q4,Workforce - Employed,Tocantins,651
2019,Q4,Workforce - Employed,Maranhão,2323
2019,Q4,Workforce - Employed,Piauí,1300
2019,Q4,Workforce - Employed,Ceará,3763
2019,Q4,Workforce - Employed,Rio Grande do Norte,1322
2019,Q4,Workforce - Employed,Paraíba,1473
2019,Q4,Workforce - Employed,Pernambuco,3601
2019,Q4,Workforce - Employed,Alagoas,1013
2019,Q4,Workforce - Employed,Sergipe,948
2019,Q4,Workforce - Employed,Bahia,5809
2019,Q4,Workforce - Employed,Minas Gerais,10243
2019,Q4,Workforce - Employed,Espírito Santo,1932
2019,Q4,Workforce - Employed,Rio de Janeiro,7651
2019,Q4,Workforce - Employed,São Paulo,22779
2019,Q4,Workforce - Employed,Paraná,5605
2019,Q4,Workforce - Employed,Santa Catarina,3695
2019,Q4,Workforce - Employed,Rio Grande do Sul,5728
2019,Q4,Workforce - Employed,Mato Grosso do Sul,1329
2019,Q4,Workforce - Employed,Mato Grosso,1693
2019,Q4,Workforce - Employed,Goiás,3406
2019,Q4,Workforce - Employed,Distrito Federal,1451
2019,Q4,Workforce - Unemployed,Rondônia,70
2019,Q4,Workforce - Unemployed,Acre,48
2019,Q4,Workforce - Unemployed,Amazonas,246
2019,Q4,Workforce - Unemployed,Roraima,38
2019,Q4,Workforce - Unemployed,Pará,356
2019,Q4,Workforce - Unemployed,Amapá,61
2019,Q4,Workforce - Unemployed,Tocantins,65
2019,Q4,Workforce - Unemployed,Maranhão,321
2019,Q4,Workforce - Unemployed,Piauí,195
2019,Q4,Workforce - Unemployed,Ceará,423
2019,Q4,Workforce - Unemployed,Rio Grande do Norte,191
2019,Q4,Workforce - Unemployed,Paraíba,202
2019,Q4,Workforce - Unemployed,Pernambuco,586
2019,Q4,Workforce - Unemployed,Alagoas,159
2019,Q4,Workforce - Unemployed,Sergipe,165
2019,Q4,Workforce - Unemployed,Bahia,1141
2019,Q4,Workforce - Unemployed,Minas Gerais,1071
2019,Q4,Workforce - Unemployed,Espírito Santo,222
2019,Q4,Workforce - Unemployed,Rio de Janeiro,1216
2019,Q4,Workforce - Unemployed,São Paulo,2953
2019,Q4,Workforce - Unemployed,Paraná,441
2019,Q4,Workforce - Unemployed,Santa Catarina,209
2019,Q4,Workforce - Unemployed,Rio Grande do Sul,441
2019,Q4,Workforce - Unemployed,Mato Grosso do Sul,93
2019,Q4,Workforce - Unemployed,Mato Grosso,116
2019,Q4,Workforce - Unemployed,Goiás,396
2019,Q4,Workforce - Unemployed,Distrito Federal,208
2019,Q4,Outside the workforce,Rondônia,534
2019,Q4,Outside the workforce,Acre,311
2019,Q4,Outside the workforce,Amazonas,1122
2019,Q4,Outside the workforce,Roraima,147
2019,Q4,Outside the workforce,Pará,2764
2019,Q4,Outside the workforce,Amapá,235
2019,Q4,Outside the workforce,Tocantins,526
2019,Q4,Outside the workforce,Maranhão,2789
2019,Q4,Outside the workforce,Piauí,1137
2019,Q4,Outside the workforce,Ceará,3224
2019,Q4,Outside the workforce,Rio Grande do Norte,1313
2019,Q4,Outside the workforce,Paraíba,1552
2019,Q4,Outside the workforce,Pernambuco,3560
2019,Q4,Outside the workforce,Alagoas,1470
2019,Q4,Outside the workforce,Sergipe,728
2019,Q4,Outside the workforce,Bahia,5039
2019,Q4,Outside the workforce,Minas Gerais,6326
2019,Q4,Outside the workforce,Espírito Santo,1134
2019,Q4,Outside the workforce,Rio de Janeiro,5875
2019,Q4,Outside the workforce,São Paulo,12430
2019,Q4,Outside the workforce,Paraná,3328
2019,Q4,Outside the workforce,Santa Catarina,2083
2019,Q4,Outside the workforce,Rio Grande do Sul,3386
2019,Q4,Outside the workforce,Mato Grosso do Sul,756
2019,Q4,Outside the workforce,Mato Grosso,906
2019,Q4,Outside the workforce,Goiás,1923
2019,Q4,Outside the workforce,Distrito Federal,833
2020,Q1,Workforce - Employed,Rondônia,809
2020,Q1,Workforce - Employed,Acre,293
2020,Q1,Workforce - Employed,Amazonas,1637
2020,Q1,Workforce - Employed,Roraima,213
2020,Q1,Workforce - Employed,Pará,3469
2020,Q1,Workforce - Employed,Amapá,322
2020,Q1,Workforce - Employed,Tocantins,640
2020,Q1,Workforce - Employed,Maranhão,2211
2020,Q1,Workforce - Employed,Piauí,1232
2020,Q1,Workforce - Employed,Ceará,3609
2020,Q1,Workforce - Employed,Rio Grande do Norte,1303
2020,Q1,Workforce - Employed,Paraíba,1428
2020,Q1,Workforce - Employed,Pernambuco,3488
2020,Q1,Workforce - Employed,Alagoas,1004
2020,Q1,Workforce - Employed,Sergipe,906
2020,Q1,Workforce - Employed,Bahia,5700
2020,Q1,Workforce - Employed,Minas Gerais,9862
2020,Q1,Workforce - Employed,Espírito Santo,1898
2020,Q1,Workforce - Employed,Rio de Janeiro,7526
2020,Q1,Workforce - Employed,São Paulo,22264
2020,Q1,Workforce - Employed,Paraná,5524
2020,Q1,Workforce - Employed,Santa Catarina,3595
2020,Q1,Workforce - Employed,Rio Grande do Sul,5579
2020,Q1,Workforce - Employed,Mato Grosso do Sul,1292
2020,Q1,Workforce - Employed,Mato Grosso,1679
2020,Q1,Workforce - Employed,Goiás,3311
2020,Q1,Workforce - Employed,Distrito Federal,1428
2020,Q1,Workforce - Unemployed,Rondônia,74
2020,Q1,Workforce - Unemployed,Acre,46
2020,Q1,Workforce - Unemployed,Amazonas,277
2020,Q1,Workforce - Unemployed,Roraima,42
2020,Q1,Workforce - Unemployed,Pará,413
2020,Q1,Workforce - Unemployed,Amapá,67
2020,Q1,Workforce - Unemployed,Tocantins,81
2020,Q1,Workforce - Unemployed,Maranhão,424
2020,Q1,Workforce - Unemployed,Piauí,195
2020,Q1,Workforce - Unemployed,Ceará,496
2020,Q1,Workforce - Unemployed,Rio Grande do Norte,237
2020,Q1,Workforce - Unemployed,Paraíba,228
2020,Q1,Workforce - Unemployed,Pernambuco,593
2020,Q1,Workforce - Unemployed,Alagoas,199
2020,Q1,Workforce - Unemployed,Sergipe,166
2020,Q1,Workforce - Unemployed,Bahia,1311
2020,Q1,Workforce - Unemployed,Minas Gerais,1283
2020,Q1,Workforce - Unemployed,Espírito Santo,238
2020,Q1,Workforce - Unemployed,Rio de Janeiro,1277
2020,Q1,Workforce - Unemployed,São Paulo,3096
2020,Q1,Workforce - Unemployed,Paraná,477
2020,Q1,Workforce - Unemployed,Santa Catarina,215
2020,Q1,Workforce - Unemployed,Rio Grande do Sul,504
2020,Q1,Workforce - Unemployed,Mato Grosso do Sul,107
2020,Q1,Workforce - Unemployed,Mato Grosso,156
2020,Q1,Workforce - Unemployed,Goiás,423
2020,Q1,Workforce - Unemployed,Distrito Federal,226
2020,Q1,Outside the workforce,Rondônia,534
2020,Q1,Outside the workforce,Acre,322
2020,Q1,Outside the workforce,Amazonas,1139
2020,Q1,Outside the workforce,Roraima,153
2020,Q1,Outside the workforce,Pará,2761
2020,Q1,Outside the workforce,Amapá,248
2020,Q1,Outside the workforce,Tocantins,532
2020,Q1,Outside the workforce,Maranhão,2831
2020,Q1,Outside the workforce,Piauí,1180
2020,Q1,Outside the workforce,Ceará,3342
2020,Q1,Outside the workforce,Rio Grande do Norte,1296
2020,Q1,Outside the workforce,Paraíba,1562
2020,Q1,Outside the workforce,Pernambuco,3781
2020,Q1,Outside the workforce,Alagoas,1425
2020,Q1,Outside the workforce,Sergipe,766
2020,Q1,Outside the workforce,Bahia,5031
2020,Q1,Outside the workforce,Minas Gerais,6545
2020,Q1,Outside the workforce,Espírito Santo,1165
2020,Q1,Outside the workforce,Rio de Janeiro,6022
2020,Q1,Outside the workforce,São Paulo,13004
2020,Q1,Outside the workforce,Paraná,3396
2020,Q1,Outside the workforce,Santa Catarina,2195
2020,Q1,Outside the workforce,Rio Grande do Sul,3487
2020,Q1,Outside the workforce,Mato Grosso do Sul,780
2020,Q1,Outside the workforce,Mato Grosso,905
2020,Q1,Outside the workforce,Goiás,2014
2020,Q1,Outside the workforce,Distrito Federal,864
