year,quarter,job_type,state,value
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Amazonas,1085
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Roraima,933
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Pará,914
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Amapá,1076
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Tocantins,1021
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Maranhão,796
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Piauí,802
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Ceará,692
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio Grande do Norte,756
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Paraíba,697
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Pernambuco,840
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Alagoas,763
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Sergipe,801
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Bahia,806
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Minas Gerais,1090
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Espírito Santo,1203
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio de Janeiro,1201
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",São Paulo,1351
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Paraná,1221
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Santa Catarina,1337
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio Grande do Sul,1152
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Mato Grosso do Sul,1206
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Mato Grosso,1194
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Goiás,1288
2012,Q2,"Skilled workers, construction workers and artisans, mechanics and other crafts",Distrito Federal,1410
2012,Q2,Plant and machine operators and assemblers,Rondônia,1307
2012,Q2,Plant and machine operators and assemblers,Acre,993
2012,Q2,Plant and machine operators and assemblers,Amazonas,1018
2012,Q2,Plant and machine operators and assemblers,Roraima,1355
2012,Q2,Plant and machine operators and assemblers,Pará,1019
2012,Q2,Plant and machine operators and assemblers,Amapá,1156
2012,Q2,Plant and machine operators and assemblers,Tocantins,1020
2012,Q2,Plant and machine operators and assemblers,Maranhão,854
2012,Q2,Plant and machine operators and assemblers,Piauí,775
2012,Q2,Plant and machine operators and assemblers,Ceará,801
2012,Q2,Plant and machine operators and assemblers,Rio Grande do Norte,786
2012,Q2,Plant and machine operators and assemblers,Paraíba,850
2012,Q2,Plant and machine operators and assemblers,Pernambuco,802
2012,Q2,Plant and machine operators and assemblers,Alagoas,867
2012,Q2,Plant and machine operators and assemblers,Sergipe,1018
2012,Q2,Plant and machine operators and assemblers,Bahia,967
2012,Q2,Plant and machine operators and assemblers,Minas Gerais,1113
2012,Q2,Plant and machine operators and assemblers,Espírito Santo,1443
2012,Q2,Plant and machine operators and assemblers,Rio de Janeiro,1277
2012,Q2,Plant and machine operators and assemblers,São Paulo,1336
2012,Q2,Plant and machine operators and assemblers,Paraná,1284
2012,Q2,Plant and machine operators and assemblers,Santa Catarina,1283
2012,Q2,Plant and machine operators and assemblers,Rio Grande do Sul,1227
2012,Q2,Plant and machine operators and assemblers,Mato Grosso do Sul,1250
2012,Q2,Plant and machine operators and assemblers,Mato Grosso,1443
2012,Q2,Plant and machine operators and assemblers,Goiás,1111
2012,Q2,Plant and machine operators and assemblers,Distrito Federal,1488
2012,Q2,Elementary occupations,Rondônia,642
2012,Q2,Elementary occupations,Acre,612
2012,Q2,Elementary occupations,Amazonas,630
2012,Q2,Elementary occupations,Roraima,763
2012,Q2,Elementary occupations,Pará,555
2012,Q2,Elementary occupations,Amapá,596
2012,Q2,Elementary occupations,Tocantins,615
2012,Q2,Elementary occupations,Maranhão,379
2012,Q2,Elementary occupations,Piauí,365
2012,Q2,Elementary occupations,Ceará,450
2012,Q2,Elementary occupations,Rio Grande do Norte,499
2012,Q2,Elementary occupations,Paraíba,462
2012,Q2,Elementary occupations,Pernambuco,572
2012,Q2,Elementary occupations,Alagoas,517
2012,Q2,Elementary occupations,Sergipe,470
2012,Q2,Elementary occupations,Bahia,420
2012,Q2,Elementary occupations,Minas Gerais,628
2012,Q2,Elementary occupations,Espírito Santo,779
2012,Q2,Elementary occupations,Rio de Janeiro,731
2012,Q2,Elementary occupations,São Paulo,789
2012,Q2,Elementary occupations,Paraná,736
2012,Q2,Elementary occupations,Santa Catarina,828
2012,Q2,Elementary occupations,Rio Grande do Sul,715
2012,Q2,Elementary occupations,Mato Grosso do Sul,695
2012,Q2,Elementary occupations,Mato Grosso,728
2012,Q2,Elementary occupations,Goiás,701
2012,Q2,Elementary occupations,Distrito Federal,833
2012,Q2,"Members of the armed forces, police and military firefighters",Rondônia,1889
2012,Q2,"Members of the armed forces, police and military firefighters",Acre,2487
2012,Q2,"Members of the armed forces, police and military firefighters",Amazonas,2722
2012,Q2,"Members of the armed forces, police and military firefighters",Roraima,2300
2012,Q2,"Members of the armed forces, police and military firefighters",Pará,2229
2012,Q2,"Members of the armed forces, police and military firefighters",Amapá,3020
2012,Q2,"Members of the armed forces, police and military firefighters",Tocantins,4764
2012,Q2,"Members of the armed forces, police and military firefighters",Maranhão,3221
2012,Q2,"Members of the armed forces, police and military firefighters",Piauí,1887
2012,Q2,"Members of the armed forces, police and military firefighters",Ceará,2542
2012,Q2,"Members of the armed forces, police and military firefighters",Rio Grande do Norte,2179
2012,Q2,"Members of the armed forces, police and military firefighters",Paraíba,2454
2012,Q2,"Members of the armed forces, police and military firefighters",Pernambuco,3027
2012,Q2,"Members of the armed forces, police and military firefighters",Alagoas,3232
2012,Q2,"Members of the armed forces, police and military firefighters",Sergipe,5811
2012,Q2,"Members of the armed forces, police and military firefighters",Bahia,2077
2012,Q2,"Members of the armed forces, police and military firefighters",Minas Gerais,2621
2012,Q2,"Members of the armed forces, police and military firefighters",Espírito Santo,3530
2012,Q2,"Members of the armed forces, police and military firefighters",Rio de Janeiro,2401
2012,Q2,"Members of the armed forces, police and military firefighters",São Paulo,2537
2012,Q2,"Members of the armed forces, police and military firefighters",Paraná,2629
2012,Q2,"Members of the armed forces, police and military firefighters",Santa Catarina,3039
2012,Q2,"Members of the armed forces, police and military firefighters",Rio Grande do Sul,2329
2012,Q2,"Members of the armed forces, police and military firefighters",Mato Grosso do Sul,2021
2012,Q2,"Members of the armed forces, police and military firefighters",Mato Grosso,2198
2012,Q2,"Members of the armed forces, police and military firefighters",Goiás,2691
2012,Q2,"Members of the armed forces, police and military firefighters",Distrito Federal,4936
2012,Q2,Ill-defined occupations,Rondônia,1108
2012,Q2,Ill-defined occupations,Acre,1409
2012,Q2,Ill-defined occupations,Amazonas,612
2012,Q2,Ill-defined occupations,Roraima,749
2012,Q2,Ill-defined occupations,Pará,595
2012,Q2,Ill-defined occupations,Amapá,735
2012,Q2,Ill-defined occupations,Tocantins,1241
2012,Q2,Ill-defined occupations,Maranhão,1295
2012,Q2,Ill-defined occupations,Piauí,1746
2012,Q2,Ill-defined occupations,Ceará,960
2012,Q2,Ill-defined occupations,Rio Grande do Norte,1540
2012,Q2,Ill-defined occupations,Paraíba,2266
2012,Q2,Ill-defined occupations,Pernambuco,2132
2012,Q2,Ill-defined occupations,Alagoas,1409
2012,Q2,Ill-defined occupations,Sergipe,1936
2012,Q2,Ill-defined occupations,Bahia,852
2012,Q2,Ill-defined occupations,Minas Gerais,1079
2012,Q2,Ill-defined occupations,Espírito Santo,1039
2012,Q2,Ill-defined occupations,Rio de Janeiro,1520
2012,Q2,Ill-defined occupations,São Paulo,1392
2012,Q2,Ill-defined occupations,Paraná,1379
2012,Q2,Ill-defined occupations,Santa Catarina,1276
2012,Q2,Ill-defined occupations,Rio Grande do Sul,1168
2012,Q2,Ill-defined occupations,Mato Grosso do Sul,779
2012,Q2,Ill-defined occupations,Mato Grosso,1933
2012,Q2,Ill-defined occupations,Goiás,806
2012,Q2,Ill-defined occupations,Distrito Federal,2656
2012,Q3,Directors and managers,Rondônia,2176
2012,Q3,Directors and managers,Acre,2608
2012,Q3,Directors and managers,Amazonas,4222
2012,Q3,Directors and managers,Roraima,3514
2012,Q3,Directors and managers,Pará,2852
2012,Q3,Directors and managers,Amapá,2084
2012,Q3,Directors and managers,Tocantins,3125
2012,Q3,Directors and managers,Maranhão,2244
2012,Q3,Directors and managers,Piauí,2124
2012,Q3,Directors and managers,Ceará,2479
2012,Q3,Directors and managers,Rio Grande do Norte,1821
2012,Q3,Directors and managers,Paraíba,1888
2012,Q3,Directors and managers,Pernambuco,3738
2012,Q3,Directors and managers,Alagoas,2108
2012,Q3,Directors and managers,Sergipe,2564
2012,Q3,Directors and managers,Bahia,2369
2012,Q3,Directors and managers,Minas Gerais,3216
2012,Q3,Directors and managers,Espírito Santo,2627
2012,Q3,Directors and managers,Rio de Janeiro,3323
2012,Q3,Directors and managers,São Paulo,4856
2012,Q3,Directors and managers,Paraná,3481
2012,Q3,Directors and managers,Santa Catarina,3154
2012,Q3,Directors and managers,Rio Grande do Sul,3258
2012,Q3,Directors and managers,Mato Grosso do Sul,3099
2012,Q3,Directors and managers,Mato Grosso,3529
2012,Q3,Directors and managers,Goiás,3036
2012,Q3,Directors and managers,Distrito Federal,5395
2012,Q3,Science and intellection professions,Rondônia,2641
2012,Q3,Science and intellection professions,Acre,2664
2012,Q3,Science and intellection professions,Amazonas,3024
2012,Q3,Science and intellection professions,Roraima,3334
2012,Q3,Science and intellection professions,Pará,2014
2012,Q3,Science and intellection professions,Amapá,3061
2012,Q3,Science and intellection professions,Tocantins,2912
2012,Q3,Science and intellection professions,Maranhão,1598
2012,Q3,Science and intellection professions,Piauí,2043
2012,Q3,Science and intellection professions,Ceará,2096
2012,Q3,Science and intellection professions,Rio Grande do Norte,2163
2012,Q3,Science and intellection professions,Paraíba,1714
2012,Q3,Science and intellection professions,Pernambuco,2740
2012,Q3,Science and intellection professions,Alagoas,1820
2012,Q3,Science and intellection professions,Sergipe,2279
2012,Q3,Science and intellection professions,Bahia,2473
2012,Q3,Science and intellection professions,Minas Gerais,2889
2012,Q3,Science and intellection professions,Espírito Santo,2820
2012,Q3,Science and intellection professions,Rio de Janeiro,3127
2012,Q3,Science and intellection professions,São Paulo,3619
2012,Q3,Science and intellection professions,Paraná,3061
2012,Q3,Science and intellection professions,Santa Catarina,2940
2012,Q3,Science and intellection professions,Rio Grande do Sul,3243
2012,Q3,Science and intellection professions,Mato Grosso do Sul,2835
2012,Q3,Science and intellection professions,Mato Grosso,3010
2012,Q3,Science and intellection professions,Goiás,2963
2012,Q3,Science and intellection professions,Distrito Federal,6659
2012,Q3,Midlevel technicians and professionals,Rondônia,1879
2012,Q3,Midlevel technicians and professionals,Acre,1696
2012,Q3,Midlevel technicians and professionals,Amazonas,1725
2012,Q3,Midlevel technicians and professionals,Roraima,2099
2012,Q3,Midlevel technicians and professionals,Pará,1705
2012,Q3,Midlevel technicians and professionals,Amapá,1624
2012,Q3,Midlevel technicians and professionals,Tocantins,1570
2012,Q3,Midlevel technicians and professionals,Maranhão,1105
2012,Q3,Midlevel technicians and professionals,Piauí,1510
2012,Q3,Midlevel technicians and professionals,Ceará,1621
2012,Q3,Midlevel technicians and professionals,Rio Grande do Norte,1589
2012,Q3,Midlevel technicians and professionals,Paraíba,1243
2012,Q3,Midlevel technicians and professionals,Pernambuco,1723
2012,Q3,Midlevel technicians and professionals,Alagoas,1389
2012,Q3,Midlevel technicians and professionals,Sergipe,1822
2012,Q3,Midlevel technicians and professionals,Bahia,1709
2012,Q3,Midlevel technicians and professionals,Minas Gerais,1728
2012,Q3,Midlevel technicians and professionals,Espírito Santo,1763
2012,Q3,Midlevel technicians and professionals,Rio de Janeiro,1902
2012,Q3,Midlevel technicians and professionals,São Paulo,2095
2012,Q3,Midlevel technicians and professionals,Paraná,1993
2012,Q3,Midlevel technicians and professionals,Santa Catarina,1920
2012,Q3,Midlevel technicians and professionals,Rio Grande do Sul,2025
2012,Q3,Midlevel technicians and professionals,Mato Grosso do Sul,1730
2012,Q3,Midlevel technicians and professionals,Mato Grosso,1850
2012,Q3,Midlevel technicians and professionals,Goiás,1808
